frame,class,snr_a_db
0,4,-499.98
1,4,-148.75
2,4,6.12
3,4,6.37
4,4,6.08
5,4,6.09
6,4,6.31
7,4,7.25
8,4,6.29
9,4,6.12
10,4,6.88
11,4,7.15
12,4,6.51
13,4,6.34
14,4,6.92
15,4,6.56
16,4,6.58
17,4,7.0
18,4,6.74
19,4,7.78
20,4,7.26
21,4,7.38
22,4,7.55
23,4,8.12
24,4,7.71
25,4,7.83
26,4,7.27
27,4,8.26
28,4,8.14
29,4,7.46
30,4,8.42
31,4,8.31
32,4,8.95
33,4,8.96
34,4,9.29
35,4,9.97
36,4,10.45
37,4,11.39
38,4,10.75
39,4,11.68
40,4,11.75
41,4,11.87
42,4,13.15
43,4,14.18
44,4,14.24
45,4,15.11
46,4,15.66
47,4,16.17
48,4,16.75
49,4,16.65
50,4,16.42
51,4,17.67
52,4,18.14
53,4,18.47
54,4,18.41
55,4,18.99
56,4,19.96
57,4,19.99
58,4,21.96
59,4,22.41
60,4,23.15
61,4,24.1
62,4,25.35
63,4,25.53
64,4,26.68
65,4,28.51
66,4,30.2
67,4,31.26
68,4,32.8
69,4,34.85
70,4,33.85
71,4,32.49
72,4,32.11
73,4,29.86
74,4,28.35
75,4,28.01
76,4,26.3
77,4,25.18
78,4,24.17
79,4,23.21
80,4,22.56
81,4,21.55
82,4,21.19
83,4,20.26
84,4,19.86
85,4,18.59
86,4,18.64
87,4,18.14
88,4,18.03
89,4,17.63
90,4,17.02
91,4,16.28
92,4,15.97
93,4,16.05
94,4,15.33
95,4,14.33
96,4,13.94
97,4,13.13
98,4,12.99
99,4,13.09
0,3,-499.98
1,3,-500.14
2,3,-499.91
3,3,-499.86
4,3,-500.05
5,3,-499.98
6,3,-499.59
7,3,-499.61
8,3,-500.02
9,3,-499.75
10,3,-5.1
11,3,2.06
12,3,-0.41
13,3,-2.99
14,3,-5.18
15,3,-7.47
16,3,-9.68
17,3,-11.32
18,3,-12.95
19,3,-14.94
20,3,-17.32
21,3,17.28
22,3,17.57
23,3,14.88
24,3,12.11
25,3,12.74
26,3,20.29
27,3,18.76
28,3,16.65
29,3,14.62
30,3,11.99
31,3,8.76
32,3,6.0
33,3,3.23
34,3,0.77
35,3,-0.96
36,3,-3.29
37,3,-5.61
38,3,-8.4
39,3,-11.51
40,3,-15.04
41,3,18.9
42,3,19.04
43,3,15.52
44,3,12.05
45,3,8.94
46,3,18.65
47,3,17.49
48,3,13.75
49,3,9.8
50,3,5.39
51,3,1.42
52,3,-1.94
53,3,-5.8
54,3,-9.35
55,3,-13.33
56,3,-17.75
57,3,-22.42
58,3,-25.88
59,3,-28.85
60,3,-31.44
61,3,3.91
62,3,7.85
63,3,4.41
64,3,2.8
65,3,1.91
66,3,11.79
67,3,6.14
68,3,-500.0
69,3,-499.45
70,3,-500.0
71,3,-499.86
72,3,-499.67
73,3,-500.24
74,3,-499.6
75,3,-500.0
76,3,-500.03
77,3,-499.82
78,3,-499.84
79,3,-499.92
80,3,-499.9
81,3,-500.14
82,3,-499.82
83,3,-500.03
84,3,-499.34
85,3,-499.89
86,3,-499.84
87,3,-499.81
88,3,-499.93
89,3,-499.85
90,3,-500.16
91,3,-499.92
92,3,-499.51
93,3,-499.9
94,3,-499.78
95,3,-499.8
96,3,-500.14
97,3,-500.18
98,3,-499.86
99,3,-499.83
