frame,class,snr_a_db
0,4,-495.13
1,4,12.88
2,4,14.3
3,4,15.54
4,4,14.89
5,4,15.07
6,4,15.04
7,4,15.76
8,4,15.2
9,4,16.17
10,4,15.41
11,4,14.71
12,4,15.53
13,4,16.05
14,4,15.26
15,4,15.64
16,4,16.09
17,4,15.8
18,4,16.01
19,4,16.28
20,4,16.63
21,4,16.42
22,4,16.65
23,4,16.84
24,4,17.0
25,4,17.75
26,4,18.2
27,4,18.45
28,4,19.22
29,4,18.66
30,4,19.33
31,4,20.35
32,4,20.73
33,4,20.42
34,4,22.0
35,4,21.68
36,4,22.86
37,4,23.93
38,4,24.0
39,4,24.76
40,4,24.51
41,4,25.06
42,4,25.84
43,4,26.65
44,4,26.26
45,4,26.57
46,4,27.81
47,4,28.2
48,4,28.68
49,4,30.12
50,4,30.01
51,4,30.77
52,4,33.15
53,4,33.49
54,4,35.03
55,4,36.63
56,4,37.25
57,4,39.84
58,4,41.82
59,4,44.05
60,4,45.17
61,4,43.66
62,4,41.99
63,4,38.99
64,4,36.55
65,4,36.16
66,4,34.59
67,4,33.54
68,4,32.65
69,4,31.69
70,4,31.05
71,4,29.9
72,4,29.23
73,4,28.08
74,4,27.1
75,4,26.67
76,4,26.77
77,4,26.28
78,4,25.39
79,4,26.13
80,4,24.92
81,4,25.32
82,4,24.46
83,4,23.31
84,4,22.55
85,4,21.59
86,4,22.26
87,4,20.97
88,4,20.76
89,4,19.97
90,4,19.73
91,4,19.31
92,4,18.38
93,4,18.52
94,4,18.52
95,4,17.45
96,4,17.63
97,4,17.06
98,4,16.54
99,4,16.26
0,0,-495.13
1,0,-495.2
2,0,-495.67
3,0,-495.07
4,0,-495.31
5,0,-495.3
6,0,-495.36
7,0,-495.07
8,0,-495.21
9,0,-495.08
10,0,-495.09
11,0,-495.43
12,0,-495.34
13,0,-495.45
14,0,-495.42
15,0,-495.33
16,0,-494.89
17,0,-495.23
18,0,-495.26
19,0,-495.27
20,0,-495.19
21,0,-495.24
22,0,-495.11
23,0,-495.4
24,0,-495.51
25,0,-495.18
26,0,-495.16
27,0,-495.15
28,0,-495.27
29,0,-495.38
30,0,-495.13
31,0,-495.28
32,0,-495.14
33,0,-495.78
34,0,-495.28
35,0,-495.49
36,0,-495.38
37,0,-495.06
38,0,-495.08
39,0,-494.95
40,0,-495.47
41,0,-495.18
42,0,-495.34
43,0,-494.98
44,0,-495.26
45,0,-495.29
46,0,68.05
47,0,80.07
48,0,80.06
49,0,80.07
50,0,79.83
51,0,79.82
52,0,79.86
53,0,79.09
54,0,79.4
55,0,79.1
56,0,78.72
57,0,78.69
58,0,78.53
59,0,77.88
60,0,77.73
61,0,77.77
62,0,77.92
63,0,77.1
64,0,76.91
65,0,76.79
66,0,76.49
67,0,76.59
68,0,76.95
69,0,76.52
70,0,76.23
71,0,76.17
72,0,76.05
73,0,76.37
74,0,75.84
75,0,75.77
76,0,75.83
77,0,75.34
78,0,74.95
79,0,75.35
80,0,74.17
81,0,74.57
82,0,74.21
83,0,74.02
84,0,73.18
85,0,73.36
86,0,73.35
87,0,73.07
88,0,72.96
89,0,72.55
90,0,72.81
91,0,72.89
92,0,72.63
93,0,73.01
94,0,72.15
95,0,-315.76
96,0,-495.28
97,0,-495.43
98,0,-495.56
99,0,-495.52
0,1,-495.13
1,1,-495.2
2,1,-495.67
3,1,-495.07
4,1,-495.31
5,1,-495.3
6,1,-495.36
7,1,-495.07
8,1,-495.21
9,1,-495.08
10,1,-495.09
11,1,-495.43
12,1,-495.34
13,1,-495.45
14,1,-495.42
15,1,-495.33
16,1,-494.89
17,1,-495.23
18,1,-495.26
19,1,-495.27
20,1,-495.19
21,1,-256.66
22,1,57.49
23,1,58.35
24,1,56.73
25,1,-495.18
26,1,57.5
27,1,59.42
28,1,59.52
29,1,58.16
30,1,-495.13
31,1,58.08
32,1,60.61
33,1,60.16
34,1,59.76
35,1,-495.49
36,1,58.85
37,1,61.7
38,1,61.88
39,1,61.19
40,1,-175.22
41,1,59.33
42,1,62.02
43,1,62.19
44,1,61.21
45,1,9.56
46,1,56.65
47,1,59.95
48,1,59.83
49,1,60.03
50,1,39.01
51,1,56.15
52,1,61.11
53,1,60.47
54,1,60.97
55,1,49.88
56,1,53.35
57,1,60.32
58,1,60.35
59,1,60.34
60,1,54.45
61,1,48.92
62,1,62.5
63,1,62.01
64,1,62.05
65,1,58.17
66,1,9.25
67,1,61.14
68,1,62.1
69,1,61.62
70,1,58.91
71,1,-495.43
72,1,-495.47
73,1,-495.0
74,1,-495.41
75,1,-495.31
76,1,-495.07
77,1,-495.34
78,1,-495.56
79,1,-494.84
80,1,-495.78
81,1,-495.08
82,1,-495.17
83,1,-495.05
84,1,-495.68
85,1,-495.25
86,1,-495.07
87,1,-495.24
88,1,-495.2
89,1,-495.59
90,1,-495.27
91,1,-495.22
92,1,-495.44
93,1,-495.11
94,1,-494.95
95,1,-495.16
96,1,-495.28
97,1,-495.43
98,1,-495.56
99,1,-495.52
