frame,class,snr_a_db
0,4,-510.07
1,4,-510.08
2,4,-7.21
3,4,-6.24
4,4,-5.5
5,4,-6.01
6,4,-5.53
7,4,-5.03
8,4,-5.04
9,4,-5.4
10,4,-5.04
11,4,-4.83
12,4,-4.69
13,4,-4.18
14,4,-4.61
15,4,-5.25
16,4,-4.35
17,4,-4.37
18,4,-3.82
19,4,-4.23
20,4,-3.8
21,4,-4.54
22,4,-3.99
23,4,-3.53
24,4,-3.65
25,4,-3.49
26,4,-3.37
27,4,-3.24
28,4,-3.45
29,4,-3.9
30,4,-3.15
31,4,-3.33
32,4,-3.14
33,4,-2.63
34,4,-2.74
35,4,-2.25
36,4,-2.93
37,4,-2.81
38,4,-1.64
39,4,-1.74
40,4,-1.7
41,4,-0.6
42,4,-0.89
43,4,-0.23
44,4,1.03
45,4,1.34
46,4,2.07
47,4,2.18
48,4,3.88
49,4,4.66
50,4,5.09
51,4,6.13
52,4,6.24
53,4,7.23
54,4,7.96
55,4,7.73
56,4,9.55
57,4,9.84
58,4,12.07
59,4,12.16
60,4,12.9
61,4,14.12
62,4,16.47
63,4,18.13
64,4,21.43
65,4,23.27
66,4,24.41
67,4,24.27
68,4,21.02
69,4,19.36
70,4,16.77
71,4,15.78
72,4,14.66
73,4,12.86
74,4,12.53
75,4,10.34
76,4,9.49
77,4,8.13
78,4,7.88
79,4,7.5
80,4,7.46
81,4,6.91
82,4,6.0
83,4,5.45
84,4,4.19
85,4,3.11
86,4,2.68
87,4,2.69
88,4,1.28
89,4,1.21
90,4,0.14
91,4,-0.86
92,4,-0.51
93,4,-1.17
94,4,-2.23
95,4,-1.89
96,4,-1.31
97,4,-2.11
98,4,-2.23
99,4,-1.9
