frame,class,snr_a_db
0,5,12.84
1,5,8.27
2,5,3.85
3,5,5.46
4,5,7.31
5,5,9.94
6,5,0.99
7,5,0.39
8,5,-0.98
9,5,7.11
10,5,1.49
11,5,-0.12
12,5,0.67
13,5,7.88
14,5,6.94
15,5,4.36
16,5,7.06
17,5,4.11
18,5,14.39
19,5,7.59
20,5,9.4
21,5,9.13
22,5,14.75
23,5,13.39
24,5,7.6
25,5,8.44
26,5,6.1
27,5,14.25
28,5,6.32
29,5,3.42
30,5,4.36
31,5,12.88
32,5,10.1
33,5,9.49
34,5,10.71
35,5,9.81
36,5,15.62
37,5,8.6
38,5,11.17
39,5,8.61
40,5,15.91
41,5,10.92
42,5,9.68
43,5,10.58
44,5,12.07
45,5,15.4
46,5,8.11
47,5,10.99
48,5,8.12
49,5,15.97
50,5,9.89
51,5,10.5
52,5,9.78
53,5,13.08
54,5,14.76
55,5,8.3
56,5,11.09
57,5,7.86
58,5,15.92
59,5,9.34
60,5,10.46
61,5,10.33
62,5,13.98
63,5,13.61
64,5,8.33
65,5,11.41
66,5,7.0
67,5,16.24
68,5,9.26
69,5,10.59
70,5,9.83
71,5,14.34
72,5,13.51
73,5,8.77
74,5,10.91
75,5,6.55
76,5,16.3
77,5,8.37
78,5,10.74
79,5,9.51
80,5,14.97
81,5,12.89
82,5,8.87
83,5,10.8
84,5,6.1
85,5,16.75
86,5,7.73
87,5,10.49
88,5,9.11
89,5,15.31
90,5,11.98
91,5,9.48
92,5,10.6
93,5,8.68
94,5,16.29
95,5,8.18
96,5,10.92
97,5,8.42
98,5,15.52
99,5,11.37
0,4,-4.86
1,4,-1.28
2,4,-0.56
3,4,-0.63
4,4,-0.5
5,4,0.28
6,4,0.29
7,4,1.11
8,4,0.97
9,4,1.13
10,4,0.67
11,4,0.82
12,4,1.38
13,4,1.09
14,4,1.17
15,4,1.08
16,4,0.73
17,4,1.35
18,4,1.43
19,4,1.08
20,4,1.38
21,4,1.21
22,4,0.86
23,4,0.96
24,4,1.86
25,4,1.74
26,4,2.42
27,4,2.08
28,4,2.96
29,4,2.9
30,4,2.92
31,4,2.44
32,4,2.95
33,4,3.7
34,4,3.76
35,4,3.82
36,4,3.86
37,4,4.59
38,4,4.79
39,4,4.99
40,4,5.95
41,4,5.42
42,4,5.73
43,4,6.61
44,4,6.4
45,4,7.32
46,4,6.77
47,4,6.9
48,4,7.7
49,4,8.55
50,4,8.98
51,4,10.11
52,4,8.39
53,4,9.72
54,4,10.19
55,4,11.67
56,4,11.28
57,4,11.21
58,4,11.72
59,4,12.75
60,4,14.04
61,4,13.82
62,4,14.54
63,4,14.17
64,4,15.78
65,4,16.29
66,4,16.07
67,4,15.95
68,4,16.71
69,4,16.9
70,4,16.47
71,4,16.08
72,4,16.79
73,4,15.71
74,4,15.04
75,4,14.23
76,4,13.93
77,4,13.56
78,4,13.36
79,4,12.31
80,4,12.05
81,4,12.58
82,4,10.94
83,4,10.61
84,4,10.78
85,4,10.42
86,4,9.58
87,4,9.31
88,4,9.04
89,4,8.38
90,4,8.63
91,4,7.39
92,4,7.4
93,4,7.07
94,4,6.93
95,4,7.2
96,4,5.72
97,4,5.83
98,4,5.6
99,4,5.47
