frame,class,snr_a_db
0,0,-518.29
1,0,-518.34
2,0,41.18
3,0,44.2
4,0,44.34
5,0,44.16
6,0,44.36
7,0,44.37
8,0,44.15
9,0,44.35
10,0,44.94
11,0,44.81
12,0,44.66
13,0,44.85
14,0,45.01
15,0,45.04
16,0,45.06
17,0,45.25
18,0,45.33
19,0,45.16
20,0,45.56
21,0,45.59
22,0,45.95
23,0,45.62
24,0,45.92
25,0,45.88
26,0,45.95
27,0,46.21
28,0,46.07
29,0,46.1
30,0,46.12
31,0,46.36
32,0,46.27
33,0,46.41
34,0,46.46
35,0,46.34
36,0,46.84
37,0,46.88
38,0,46.89
39,0,47.09
40,0,47.41
41,0,46.98
42,0,47.18
43,0,47.07
44,0,46.78
45,0,47.2
46,0,47.45
47,0,47.76
48,0,47.67
49,0,47.51
50,0,48.15
51,0,47.74
52,0,48.04
53,0,48.45
54,0,48.3
55,0,48.6
56,0,48.86
57,0,48.46
58,0,48.64
59,0,49.37
60,0,49.3
61,0,49.47
62,0,50.0
63,0,49.88
64,0,50.14
65,0,50.1
66,0,50.91
67,0,50.89
68,0,50.91
69,0,51.33
70,0,51.49
71,0,51.95
72,0,52.17
73,0,52.19
74,0,52.91
75,0,52.99
76,0,52.85
77,0,53.2
78,0,53.39
79,0,53.59
80,0,53.78
81,0,54.07
82,0,54.5
83,0,55.58
84,0,55.79
85,0,56.06
86,0,55.62
87,0,55.66
88,0,55.69
89,0,54.49
90,0,53.8
91,0,53.63
92,0,53.83
93,0,53.14
94,0,53.11
95,0,52.67
96,0,52.75
97,0,52.82
98,0,52.31
99,0,51.76
