frame,class,snr_a_db
0,4,-512.69
1,4,-512.86
2,4,-386.13
3,4,-12.74
4,4,-12.43
5,4,-12.49
6,4,-12.11
7,4,-12.35
8,4,-12.19
9,4,-11.87
10,4,-11.55
11,4,-11.9
12,4,-12.31
13,4,-11.59
14,4,-11.66
15,4,-10.91
16,4,-11.57
17,4,-11.6
18,4,-10.9
19,4,-10.84
20,4,-11.16
21,4,-10.72
22,4,-10.68
23,4,-10.3
24,4,-10.55
25,4,-9.98
26,4,-9.88
27,4,-9.6
28,4,-9.4
29,4,-9.32
30,4,-9.14
31,4,-8.9
32,4,-8.94
33,4,-8.85
34,4,-8.89
35,4,-8.86
36,4,-8.25
37,4,-8.45
38,4,-8.16
39,4,-8.24
40,4,-8.39
41,4,-8.31
42,4,-7.6
43,4,-7.57
44,4,-7.58
45,4,-7.6
46,4,-6.72
47,4,-7.19
48,4,-6.9
49,4,-6.96
50,4,-7.05
51,4,-6.75
52,4,-6.42
53,4,-5.82
54,4,-6.21
55,4,-6.39
56,4,-5.53
57,4,-5.76
58,4,-5.05
59,4,-3.97
60,4,-3.29
61,4,-2.29
62,4,-1.87
63,4,-1.05
64,4,0.3
65,4,1.51
66,4,2.02
67,4,3.21
68,4,3.05
69,4,4.75
70,4,5.69
71,4,8.45
72,4,8.93
73,4,10.96
74,4,12.66
75,4,15.33
76,4,18.01
77,4,18.55
78,4,17.36
79,4,13.94
80,4,11.46
81,4,10.53
82,4,8.66
83,4,6.59
84,4,5.96
85,4,4.87
86,4,3.46
87,4,2.7
88,4,2.66
89,4,1.25
90,4,0.11
91,4,-0.85
92,4,-2.12
93,4,-2.14
94,4,-3.01
95,4,-4.62
96,4,-4.89
97,4,-5.88
98,4,-5.33
99,4,-5.21
0,1,-512.69
1,1,-512.86
2,1,-512.78
3,1,-512.64
4,1,-512.71
5,1,-512.52
6,1,-512.75
7,1,-512.86
8,1,-513.0
9,1,-512.74
10,1,-512.48
11,1,-513.05
12,1,31.53
13,1,43.49
14,1,39.32
15,1,28.85
16,1,44.34
17,1,44.92
18,1,45.42
19,1,37.77
20,1,38.55
21,1,46.54
22,1,47.28
23,1,47.54
24,1,32.33
25,1,43.77
26,1,48.66
27,1,49.35
28,1,49.12
29,1,7.32
30,1,46.08
31,1,50.15
32,1,49.82
33,1,49.03
34,1,-73.26
35,1,45.79
36,1,49.78
37,1,49.37
38,1,48.8
39,1,28.88
40,1,41.79
41,1,47.68
42,1,47.55
43,1,46.88
44,1,38.02
45,1,36.05
46,1,45.5
47,1,45.21
48,1,45.38
49,1,39.55
50,1,11.21
51,1,43.21
52,1,43.32
53,1,42.98
54,1,40.2
55,1,-512.86
56,1,41.19
57,1,41.86
58,1,41.83
59,1,39.87
60,1,-512.57
61,1,9.11
62,1,-512.61
63,1,-512.54
64,1,-512.64
65,1,-512.74
66,1,-512.88
67,1,-512.62
68,1,-512.81
69,1,-512.64
70,1,-512.86
71,1,-512.45
72,1,-512.69
73,1,-512.79
74,1,-513.2
75,1,-512.86
76,1,-512.65
77,1,-512.88
78,1,-512.6
79,1,-512.72
80,1,-512.78
81,1,-512.8
82,1,-512.88
83,1,-513.02
84,1,-512.53
85,1,-512.77
86,1,-512.97
87,1,-513.02
88,1,-512.68
89,1,-512.38
90,1,-512.63
91,1,-512.46
92,1,-512.71
93,1,-512.38
94,1,-512.48
95,1,-512.67
96,1,-512.91
97,1,-512.64
98,1,-512.41
99,1,-512.28
0,2,-512.69
1,2,-512.86
2,2,-512.78
3,2,-512.64
4,2,-512.71
5,2,-512.52
6,2,-512.75
7,2,-512.86
8,2,-513.0
9,2,-512.74
10,2,-512.48
11,2,-513.05
12,2,-512.71
13,2,-512.77
14,2,-512.75
15,2,-512.66
16,2,-512.88
17,2,-512.74
18,2,-512.58
19,2,3.91
20,2,13.34
21,2,14.16
22,2,15.05
23,2,15.44
24,2,10.63
25,2,-512.65
26,2,-512.91
27,2,-512.56
28,2,-512.48
29,2,16.95
30,2,18.79
31,2,19.56
32,2,19.6
33,2,19.21
34,2,-54.16
35,2,-512.76
36,2,-512.5
37,2,-512.71
38,2,14.26
39,2,22.17
40,2,21.84
41,2,22.49
42,2,23.0
43,2,19.31
44,2,-512.62
45,2,-513.05
46,2,-512.66
47,2,-512.67
48,2,22.2
49,2,24.07
50,2,11.74
51,2,-512.78
52,2,-512.73
53,2,-512.78
54,2,-512.63
55,2,-512.86
56,2,-512.13
57,2,-512.74
58,2,-512.65
59,2,-512.87
60,2,-512.57
61,2,-512.68
62,2,-512.61
63,2,-512.54
64,2,-512.64
65,2,-512.74
66,2,-512.88
67,2,-512.62
68,2,-512.81
69,2,-512.64
70,2,-512.86
71,2,-512.45
72,2,-512.69
73,2,-512.79
74,2,-513.2
75,2,-512.86
76,2,-512.65
77,2,-512.88
78,2,-512.6
79,2,-512.72
80,2,-512.78
81,2,-512.8
82,2,-512.88
83,2,-513.02
84,2,-512.53
85,2,-512.77
86,2,-512.97
87,2,-513.02
88,2,-512.68
89,2,-512.38
90,2,-512.63
91,2,-512.46
92,2,-512.71
93,2,-512.38
94,2,-512.48
95,2,-512.67
96,2,-512.91
97,2,-512.64
98,2,-512.41
99,2,-512.28
