frame,class,snr_a_db
0,4,-509.69
1,4,-509.45
2,4,-509.29
3,4,-8.85
4,4,-7.26
5,4,-7.29
6,4,-7.82
7,4,-7.33
8,4,-7.25
9,4,-7.31
10,4,-8.01
11,4,-6.57
12,4,-7.03
13,4,-7.33
14,4,-6.91
15,4,-6.84
16,4,-6.6
17,4,-5.69
18,4,-6.55
19,4,-6.08
20,4,-5.55
21,4,-5.83
22,4,-5.92
23,4,-5.04
24,4,-4.93
25,4,-5.16
26,4,-5.11
27,4,-5.21
28,4,-4.5
29,4,-4.46
30,4,-4.51
31,4,-4.42
32,4,-4.55
33,4,-4.36
34,4,-4.27
35,4,-4.2
36,4,-3.66
37,4,-3.69
38,4,-3.53
39,4,-3.27
40,4,-3.16
41,4,-3.12
42,4,-2.82
43,4,-2.85
44,4,-2.21
45,4,-2.71
46,4,-2.99
47,4,-2.2
48,4,-2.19
49,4,-2.39
50,4,-1.86
51,4,-0.76
52,4,-1.01
53,4,0.72
54,4,1.1
55,4,1.77
56,4,2.87
57,4,3.37
58,4,4.73
59,4,5.44
60,4,6.32
61,4,7.83
62,4,7.82
63,4,8.67
64,4,10.35
65,4,12.06
66,4,13.31
67,4,15.3
68,4,17.56
69,4,19.8
70,4,24.3
71,4,26.34
72,4,23.42
73,4,20.03
74,4,17.98
75,4,15.08
76,4,13.12
77,4,12.37
78,4,9.97
79,4,8.82
80,4,7.75
81,4,7.31
82,4,7.21
83,4,5.45
84,4,5.84
85,4,3.63
86,4,2.57
87,4,2.03
88,4,0.79
89,4,0.42
90,4,-1.14
91,4,-0.58
92,4,-1.01
93,4,-1.71
94,4,-2.42
95,4,-2.18
96,4,-1.92
97,4,-1.42
98,4,-2.34
99,4,-2.76
0,1,-509.69
1,1,-509.45
2,1,-509.29
3,1,-509.59
4,1,-509.07
5,1,-509.34
6,1,-509.6
7,1,-509.45
8,1,-509.36
9,1,-509.3
10,1,-509.64
11,1,-509.41
12,1,-509.48
13,1,-509.69
14,1,-509.26
15,1,-509.28
16,1,-509.7
17,1,-509.32
18,1,-509.41
19,1,-509.54
20,1,-509.57
21,1,-509.61
22,1,-509.23
23,1,-509.33
24,1,-509.27
25,1,-509.44
26,1,-509.27
27,1,-509.39
28,1,-509.3
29,1,-509.63
30,1,-509.67
31,1,-509.53
32,1,-509.38
33,1,-509.22
34,1,-509.55
35,1,-509.56
36,1,-509.27
37,1,-509.46
38,1,-509.29
39,1,-509.29
40,1,-509.37
41,1,-509.31
42,1,36.21
43,1,41.32
44,1,37.24
45,1,-108.37
46,1,40.73
47,1,40.64
48,1,40.58
49,1,36.32
50,1,18.54
51,1,47.01
52,1,49.23
53,1,52.03
54,1,46.38
55,1,36.08
56,1,54.18
57,1,52.54
58,1,53.53
59,1,47.37
60,1,24.99
61,1,53.07
62,1,51.22
63,1,49.17
64,1,43.61
65,1,-509.4
66,1,40.02
67,1,40.56
68,1,41.09
69,1,32.52
70,1,-509.49
71,1,-509.63
72,1,-509.29
73,1,-509.54
74,1,-509.09
75,1,-509.49
76,1,-509.69
77,1,-509.36
78,1,-509.51
79,1,-509.6
80,1,-509.69
81,1,-509.45
82,1,-509.36
83,1,-509.38
84,1,-509.04
85,1,-509.63
86,1,-509.41
87,1,-509.72
88,1,-509.66
89,1,-509.16
90,1,-509.9
91,1,-509.46
92,1,-509.21
93,1,-509.31
94,1,-509.44
95,1,-509.14
96,1,-509.11
97,1,-509.33
98,1,-509.4
99,1,-509.51
