fold2_room1_mix0001,0,0,0,-179,-1,3.01
fold2_room1_mix0001,0,1,0,179,-1,19.92
fold2_room1_mix0001,1,0,0,-176,0,1.87
fold2_room1_mix0001,1,1,0,179,-2,19.33
fold2_room1_mix0001,2,0,0,-173,0,10.49
fold2_room1_mix0001,2,1,0,-179,-2,21.79
fold2_room1_mix0001,3,0,0,-175,0,24.90
fold2_room1_mix0001,3,1,0,-176,-2,12.59
fold2_room1_mix0001,3,4,0,173,-3,5.90
fold2_room1_mix0001,4,0,0,-171,-1,20.38
fold2_room1_mix0001,4,1,0,179,-2,17.33
fold2_room1_mix0001,4,4,0,175,-3,3.65
fold2_room1_mix0001,5,0,0,-166,-1,35.86
fold2_room1_mix0001,5,1,0,-176,-2,18.80
fold2_room1_mix0001,5,4,0,176,-3,6.78
fold2_room1_mix0001,6,0,0,-171,-1,40.70
fold2_room1_mix0001,6,1,0,-179,-2,18.70
fold2_room1_mix0001,6,4,0,174,-4,8.30
fold2_room1_mix0001,7,0,0,-170,-1,45.66
fold2_room1_mix0001,7,1,0,-178,-2,17.26
fold2_room1_mix0001,7,4,0,175,-4,7.21
fold2_room1_mix0001,8,0,0,-168,0,50.11
fold2_room1_mix0001,8,1,0,179,-2,19.32
fold2_room1_mix0001,8,4,0,175,-4,6.74
fold2_room1_mix0001,9,0,0,-171,-1,49.28
fold2_room1_mix0001,9,1,0,-176,-1,2.27
fold2_room1_mix0001,9,4,0,173,-4,9.39
fold2_room1_mix0001,10,0,0,-172,0,63.58
fold2_room1_mix0001,10,4,0,172,-4,9.56
fold2_room1_mix0001,11,0,0,-173,0,66.66
fold2_room1_mix0001,11,4,0,175,-4,7.87
fold2_room1_mix0001,12,0,0,-175,0,68.51
fold2_room1_mix0001,12,4,0,175,-4,8.26
fold2_room1_mix0001,13,0,0,-173,0,64.17
fold2_room1_mix0001,13,4,0,173,-3,8.57
fold2_room1_mix0001,14,0,0,-174,0,88.08
fold2_room1_mix0001,14,4,0,174,-4,8.08
fold2_room1_mix0001,15,0,0,-174,0,74.84
fold2_room1_mix0001,15,4,0,173,-4,7.40
fold2_room1_mix0001,16,0,0,-175,0,71.73
fold2_room1_mix0001,16,4,0,172,-4,6.70
fold2_room1_mix0001,17,0,0,-176,0,74.61
fold2_room1_mix0001,17,4,0,173,-4,5.94
fold2_room1_mix0001,18,0,0,-176,0,83.28
fold2_room1_mix0001,18,4,0,172,-4,6.75
fold2_room1_mix0001,19,0,0,-176,0,84.85
fold2_room1_mix0001,19,4,0,172,-4,6.83
fold2_room1_mix0001,20,0,0,-174,0,101.93
fold2_room1_mix0001,20,1,0,-177,-2,3.57
fold2_room1_mix0001,20,4,0,175,-3,6.32
fold2_room1_mix0001,21,0,0,-172,0,88.37
fold2_room1_mix0001,21,4,0,173,-4,5.71
fold2_room1_mix0001,22,0,0,-175,0,82.99
fold2_room1_mix0001,22,1,0,-177,-2,3.62
fold2_room1_mix0001,22,4,0,174,-3,5.31
fold2_room1_mix0001,22,4,0,9,-2,11.46
fold2_room1_mix0001,23,0,0,-175,0,80.51
fold2_room1_mix0001,23,4,0,174,-4,5.72
fold2_room1_mix0001,24,0,0,-174,0,99.55
fold2_room1_mix0001,24,4,0,175,-4,6.50
fold2_room1_mix0001,24,4,0,3,-3,12.73
fold2_room1_mix0001,25,0,0,-175,0,92.10
fold2_room1_mix0001,25,4,0,175,-5,5.86
fold2_room1_mix0001,25,4,0,4,-3,12.29
fold2_room1_mix0001,26,0,0,-174,0,103.22
fold2_room1_mix0001,26,4,0,172,-5,5.83
fold2_room1_mix0001,26,4,0,6,-2,14.50
fold2_room1_mix0001,27,0,0,-172,0,98.41
fold2_room1_mix0001,27,1,0,-178,-1,1.98
fold2_room1_mix0001,27,4,0,172,-6,5.66
fold2_room1_mix0001,27,4,0,2,-3,12.19
fold2_room1_mix0001,28,0,0,-173,0,107.07
fold2_room1_mix0001,28,4,0,171,-6,6.78
fold2_room1_mix0001,28,4,0,0,-3,14.78
fold2_room1_mix0001,29,0,0,-173,0,105.13
fold2_room1_mix0001,29,4,0,169,-6,6.31
fold2_room1_mix0001,29,4,0,0,-3,15.02
fold2_room1_mix0001,30,0,0,-175,0,126.27
fold2_room1_mix0001,30,4,0,168,-7,5.38
fold2_room1_mix0001,30,4,0,0,-3,13.95
fold2_room1_mix0001,31,0,0,-173,0,111.69
fold2_room1_mix0001,31,4,0,167,-7,6.23
fold2_room1_mix0001,31,4,0,-5,-4,13.73
fold2_room1_mix0001,32,0,0,-172,0,110.13
fold2_room1_mix0001,32,4,0,173,-3,10.54
fold2_room1_mix0001,32,4,0,158,-11,3.36
fold2_room1_mix0001,32,4,0,-7,-4,13.55
fold2_room1_mix0001,33,0,0,-173,0,129.06
fold2_room1_mix0001,33,4,0,163,-8,6.12
fold2_room1_mix0001,33,4,0,-5,-3,15.01
fold2_room1_mix0001,34,0,0,-174,0,137.61
fold2_room1_mix0001,34,4,0,169,-4,8.85
fold2_room1_mix0001,34,4,0,156,-12,3.13
fold2_room1_mix0001,34,4,0,-11,-4,13.35
fold2_room1_mix0001,35,0,0,-174,0,126.21
fold2_room1_mix0001,35,4,0,168,-5,9.43
fold2_room1_mix0001,35,4,0,155,-14,2.76
fold2_room1_mix0001,35,4,0,-8,-3,15.78
fold2_room1_mix0001,36,0,0,-173,0,136.20
fold2_room1_mix0001,36,4,0,169,-4,9.36
fold2_room1_mix0001,36,4,0,152,-15,2.65
fold2_room1_mix0001,36,4,0,-13,-4,14.22
fold2_room1_mix0001,37,0,0,-174,0,129.13
fold2_room1_mix0001,37,4,0,170,-4,9.68
fold2_room1_mix0001,37,4,0,151,-17,2.56
fold2_room1_mix0001,37,4,0,-18,-4,14.15
fold2_room1_mix0001,38,0,0,-175,0,126.90
fold2_room1_mix0001,38,4,0,165,-8,6.33
fold2_room1_mix0001,38,4,0,144,-18,2.29
fold2_room1_mix0001,38,4,0,-21,-5,11.40
fold2_room1_mix0001,39,0,0,-174,0,136.53
fold2_room1_mix0001,39,4,0,166,-10,5.48
fold2_room1_mix0001,39,4,0,138,-25,1.88
fold2_room1_mix0001,39,4,0,-21,-4,14.21
fold2_room1_mix0001,40,0,0,-174,0,140.14
fold2_room1_mix0001,40,4,0,162,-12,4.66
fold2_room1_mix0001,40,4,0,128,-24,1.72
fold2_room1_mix0001,40,4,0,-34,-5,11.34
fold2_room1_mix0001,41,0,0,-175,0,148.32
fold2_room1_mix0001,41,4,0,158,-15,4.10
fold2_room1_mix0001,41,4,0,121,-28,1.34
fold2_room1_mix0001,41,4,0,-45,-7,9.94
