frame,class,snr_a_db
0,4,-510.55
1,4,-2.74
2,4,-1.3
3,4,-0.75
4,4,-1.28
5,4,-0.66
6,4,-0.79
7,4,-0.51
8,4,-1.04
9,4,-1.3
10,4,-1.59
11,4,-0.14
12,4,-0.74
13,4,-0.44
14,4,-1.03
15,4,-0.76
16,4,-0.18
17,4,-0.32
18,4,-0.73
19,4,0.29
20,4,0.13
21,4,0.17
22,4,1.11
23,4,0.71
24,4,1.14
25,4,0.79
26,4,1.78
27,4,1.79
28,4,1.17
29,4,2.61
30,4,2.46
31,4,3.91
32,4,3.99
33,4,4.23
34,4,4.89
35,4,4.85
36,4,6.05
37,4,5.94
38,4,7.09
39,4,6.76
40,4,8.02
41,4,8.08
42,4,7.85
43,4,9.08
44,4,9.27
45,4,9.61
46,4,9.64
47,4,10.33
48,4,10.41
49,4,10.88
50,4,10.55
51,4,11.38
52,4,12.14
53,4,13.3
54,4,13.62
55,4,14.73
56,4,16.26
57,4,15.88
58,4,17.28
59,4,17.86
60,4,19.12
61,4,19.74
62,4,20.71
63,4,21.33
64,4,21.96
65,4,23.17
66,4,22.5
67,4,22.31
68,4,21.9
69,4,20.15
70,4,20.02
71,4,19.03
72,4,18.27
73,4,16.96
74,4,16.75
75,4,15.14
76,4,14.18
77,4,13.87
78,4,13.98
79,4,13.26
80,4,12.2
81,4,11.92
82,4,11.28
83,4,11.26
84,4,10.11
85,4,9.73
86,4,9.8
87,4,8.39
88,4,9.47
89,4,7.95
90,4,9.1
91,4,7.55
92,4,7.37
93,4,6.89
94,4,5.84
95,4,5.61
96,4,5.48
97,4,4.84
98,4,4.17
99,4,4.41
0,2,-510.55
1,2,-510.43
2,2,-510.38
3,2,-510.85
4,2,-510.77
5,2,-510.53
6,2,-510.58
7,2,-510.46
8,2,-510.51
9,2,-510.72
10,2,-510.57
11,2,-510.48
12,2,-510.46
13,2,-510.48
14,2,-510.77
15,2,-510.53
16,2,-510.45
17,2,-510.75
18,2,-510.82
19,2,-510.51
20,2,-510.68
21,2,-510.57
22,2,-510.47
23,2,-510.59
24,2,-510.42
25,2,-510.62
26,2,-510.51
27,2,-510.65
28,2,-510.68
29,2,18.17
30,2,20.0
31,2,20.99
32,2,21.15
33,2,19.38
34,2,-510.74
35,2,-510.62
36,2,-510.29
37,2,-510.29
38,2,19.18
39,2,24.01
40,2,24.34
41,2,25.04
42,2,25.0
43,2,16.06
44,2,-510.39
45,2,-510.5
46,2,-510.58
47,2,-163.98
48,2,25.08
49,2,26.19
50,2,25.94
51,2,26.05
52,2,23.87
53,2,-510.43
54,2,-510.61
55,2,-510.38
56,2,-510.41
57,2,19.13
58,2,23.88
59,2,22.94
60,2,22.09
61,2,20.69
62,2,12.13
63,2,-510.53
64,2,-510.84
65,2,-510.63
66,2,-372.48
67,2,4.4
68,2,5.07
69,2,8.63
70,2,11.39
71,2,10.98
72,2,-510.31
73,2,-510.89
74,2,-510.49
75,2,-510.85
76,2,8.17
77,2,11.8
78,2,-510.63
79,2,-510.6
80,2,-510.62
81,2,-510.57
82,2,-510.38
83,2,-510.54
84,2,-510.37
85,2,-510.28
86,2,-510.52
87,2,-510.62
88,2,-510.58
89,2,-510.56
90,2,-510.37
91,2,-510.48
92,2,-510.64
93,2,-510.62
94,2,-510.61
95,2,-510.39
96,2,-510.78
97,2,-510.69
98,2,-510.57
99,2,-510.32
