frame,class,snr_a_db
0,4,-494.98
1,4,7.93
2,4,9.68
3,4,9.02
4,4,9.84
5,4,9.92
6,4,9.94
7,4,9.73
8,4,9.64
9,4,9.63
10,4,10.14
11,4,9.47
12,4,9.52
13,4,9.36
14,4,10.02
15,4,10.54
16,4,9.79
17,4,10.06
18,4,10.33
19,4,9.88
20,4,9.89
21,4,10.01
22,4,10.41
23,4,10.38
24,4,10.79
25,4,10.85
26,4,10.21
27,4,10.87
28,4,10.68
29,4,10.95
30,4,10.57
31,4,10.96
32,4,10.96
33,4,10.77
34,4,11.35
35,4,11.69
36,4,11.44
37,4,11.61
38,4,11.98
39,4,11.69
40,4,12.28
41,4,12.03
42,4,12.72
43,4,12.71
44,4,12.55
45,4,13.47
46,4,13.22
47,4,13.77
48,4,13.78
49,4,14.17
50,4,14.88
51,4,15.23
52,4,15.71
53,4,16.26
54,4,15.72
55,4,17.24
56,4,17.49
57,4,18.11
58,4,18.53
59,4,19.13
60,4,18.32
61,4,18.84
62,4,19.81
63,4,20.1
64,4,19.92
65,4,20.71
66,4,20.08
67,4,21.1
68,4,21.59
69,4,22.55
70,4,21.98
71,4,22.77
72,4,23.44
73,4,23.77
74,4,24.9
75,4,24.92
76,4,26.06
77,4,26.36
78,4,26.1
79,4,27.02
80,4,27.82
81,4,28.42
82,4,29.12
83,4,30.01
84,4,31.07
85,4,31.99
86,4,32.12
87,4,32.83
88,4,33.72
89,4,34.3
90,4,33.54
91,4,33.41
92,4,33.23
93,4,31.37
94,4,31.3
95,4,30.73
96,4,29.01
97,4,28.08
98,4,28.24
99,4,27.03
