frame,class,snr_a_db
0,4,-0.6
1,4,8.29
2,4,9.25
3,4,8.7
4,4,9.76
5,4,9.43
6,4,9.83
7,4,9.45
8,4,10.04
9,4,10.41
10,4,11.13
11,4,10.48
12,4,11.02
13,4,12.11
14,4,12.46
15,4,11.57
16,4,12.65
17,4,13.11
18,4,12.26
19,4,12.83
20,4,13.61
21,4,13.99
22,4,14.32
23,4,14.17
24,4,14.09
25,4,14.7
26,4,14.85
27,4,15.25
28,4,15.61
29,4,15.09
30,4,16.17
31,4,16.05
32,4,16.32
33,4,16.33
34,4,17.31
35,4,16.43
36,4,16.65
37,4,16.39
38,4,18.39
39,4,16.86
40,4,18.39
41,4,19.13
42,4,19.53
43,4,19.12
44,4,19.52
45,4,20.58
46,4,21.0
47,4,21.09
48,4,21.56
49,4,21.64
50,4,21.87
51,4,23.28
52,4,23.66
53,4,23.83
54,4,24.64
55,4,24.65
56,4,26.06
57,4,25.74
58,4,26.36
59,4,27.81
60,4,28.36
61,4,29.23
62,4,30.25
63,4,30.92
64,4,32.49
65,4,33.66
66,4,34.99
67,4,35.77
68,4,35.72
69,4,35.99
70,4,34.57
71,4,33.3
72,4,32.89
73,4,31.97
74,4,29.96
75,4,29.56
76,4,28.08
77,4,28.64
78,4,26.81
79,4,25.84
80,4,25.35
81,4,25.29
82,4,24.71
83,4,23.78
84,4,24.13
85,4,23.78
86,4,22.15
87,4,21.57
88,4,22.03
89,4,21.17
90,4,20.83
91,4,20.87
92,4,20.51
93,4,20.03
94,4,19.12
95,4,18.35
96,4,18.8
97,4,17.86
98,4,18.12
99,4,17.57
