frame,class,snr_a_db
0,4,-516.75
1,4,-9.0
2,4,-7.37
3,4,-7.21
4,4,-7.76
5,4,-6.64
6,4,-6.94
7,4,-7.81
8,4,-6.74
9,4,-7.28
10,4,-6.94
11,4,-7.07
12,4,-7.25
13,4,-6.54
14,4,-6.37
15,4,-6.55
16,4,-6.48
17,4,-6.18
18,4,-6.12
19,4,-5.94
20,4,-5.21
21,4,-5.82
22,4,-5.52
23,4,-4.78
24,4,-5.21
25,4,-4.51
26,4,-4.73
27,4,-4.74
28,4,-3.81
29,4,-3.44
30,4,-2.9
31,4,-2.79
32,4,-2.46
33,4,-1.71
34,4,-2.5
35,4,-1.97
36,4,-1.45
37,4,-0.74
38,4,-1.04
39,4,0.17
40,4,0.05
41,4,0.0
42,4,0.97
43,4,1.88
44,4,1.63
45,4,1.69
46,4,2.39
47,4,1.96
48,4,2.79
49,4,2.8
50,4,3.04
51,4,3.32
52,4,3.22
53,4,3.11
54,4,2.56
55,4,3.76
56,4,4.13
57,4,4.66
58,4,5.0
59,4,4.83
60,4,5.77
61,4,5.67
62,4,5.99
63,4,5.81
64,4,6.59
65,4,6.99
66,4,6.89
67,4,7.23
68,4,7.26
69,4,7.7
70,4,7.24
71,4,7.64
72,4,7.98
73,4,7.34
74,4,7.94
75,4,7.11
76,4,7.98
77,4,7.17
78,4,7.28
79,4,6.92
80,4,6.92
81,4,6.56
82,4,5.77
83,4,5.96
84,4,5.25
85,4,4.75
86,4,4.57
87,4,3.44
88,4,3.69
89,4,3.2
90,4,3.08
91,4,3.9
92,4,3.22
93,4,2.69
94,4,2.69
95,4,2.52
96,4,2.38
97,4,2.95
98,4,1.9
99,4,1.72
0,1,-516.75
1,1,-516.63
2,1,-516.76
3,1,-516.65
4,1,-517.31
5,1,-516.55
6,1,-516.58
7,1,-516.55
8,1,-516.87
9,1,-516.71
10,1,23.87
11,1,42.75
12,1,42.89
13,1,40.29
14,1,-100.44
15,1,42.33
16,1,43.14
17,1,43.59
18,1,37.74
19,1,35.0
20,1,43.92
21,1,43.8
22,1,43.99
23,1,21.54
24,1,40.96
25,1,44.45
26,1,44.57
27,1,42.88
28,1,-516.68
29,1,43.36
30,1,45.26
31,1,45.44
32,1,41.66
33,1,26.53
34,1,45.62
35,1,46.07
36,1,46.22
37,1,37.17
38,1,40.4
39,1,46.66
40,1,46.68
41,1,45.86
42,1,-132.39
43,1,44.76
44,1,46.95
45,1,47.55
46,1,44.71
47,1,-516.82
48,1,-516.69
49,1,-516.51
50,1,-517.02
51,1,-516.65
52,1,-516.79
53,1,-516.73
54,1,-516.74
55,1,-516.84
56,1,-516.75
57,1,-516.73
58,1,-516.92
59,1,-516.62
60,1,-516.52
61,1,-516.6
62,1,-516.69
63,1,-516.99
64,1,-516.53
65,1,-516.68
66,1,-517.03
67,1,-516.72
68,1,-516.88
69,1,-516.76
70,1,-516.95
71,1,-516.59
72,1,-516.71
73,1,-516.86
74,1,-516.45
75,1,-516.92
76,1,-516.46
77,1,-516.72
78,1,-516.42
79,1,-516.06
80,1,-516.38
81,1,-516.77
82,1,-516.58
83,1,-516.62
84,1,-516.88
85,1,-516.66
86,1,-516.96
87,1,-516.84
88,1,-516.68
89,1,-517.14
90,1,-516.8
91,1,-516.84
92,1,-516.55
93,1,-516.73
94,1,-516.71
95,1,-516.72
96,1,-516.69
97,1,-516.28
98,1,-516.99
99,1,-516.79
