frame,class,snr_a_db
0,4,2.85
1,4,11.2
2,4,10.84
3,4,10.92
4,4,10.7
5,4,11.91
6,4,11.3
7,4,11.98
8,4,12.43
9,4,12.49
10,4,12.25
11,4,13.29
12,4,12.76
13,4,12.62
14,4,12.78
15,4,13.48
16,4,14.47
17,4,13.56
18,4,14.12
19,4,13.68
20,4,13.86
21,4,14.48
22,4,14.02
23,4,13.76
24,4,15.03
25,4,14.7
26,4,14.55
27,4,15.3
28,4,15.97
29,4,15.1
30,4,15.12
31,4,15.49
32,4,15.22
33,4,15.44
34,4,15.91
35,4,16.68
36,4,16.63
37,4,17.07
38,4,17.26
39,4,17.32
40,4,17.49
41,4,17.37
42,4,17.77
43,4,19.14
44,4,18.56
45,4,18.94
46,4,19.53
47,4,19.9
48,4,18.9
49,4,19.66
50,4,19.89
51,4,20.4
52,4,19.97
53,4,20.74
54,4,21.72
55,4,20.9
56,4,22.61
57,4,21.86
58,4,21.94
59,4,22.82
60,4,23.46
61,4,23.74
62,4,24.97
63,4,25.0
64,4,24.96
65,4,25.44
66,4,26.61
67,4,26.63
68,4,28.27
69,4,28.5
70,4,29.22
71,4,29.99
72,4,30.13
73,4,31.74
74,4,32.7
75,4,32.83
76,4,32.76
77,4,33.92
78,4,34.33
79,4,33.9
80,4,33.2
81,4,33.1
82,4,32.36
83,4,30.79
84,4,31.11
85,4,29.78
86,4,29.5
87,4,28.45
88,4,27.42
89,4,27.88
90,4,26.53
91,4,25.83
92,4,25.61
93,4,25.05
94,4,24.91
95,4,24.25
96,4,23.63
97,4,23.31
98,4,23.18
99,4,22.51
0,3,-501.82
1,3,-501.86
2,3,-502.07
3,3,-501.74
4,3,-502.12
5,3,-501.98
6,3,-502.02
7,3,-501.92
8,3,-501.82
9,3,-501.87
10,3,-501.73
11,3,-501.92
12,3,-502.21
13,3,15.21
14,3,24.57
15,3,24.17
16,3,20.07
17,3,17.05
18,3,25.02
19,3,29.11
20,3,29.8
21,3,23.33
22,3,12.12
23,3,-6.3
24,3,-4.46
25,3,-7.92
26,3,17.06
27,3,23.09
28,3,32.65
29,3,36.31
30,3,33.25
31,3,25.14
32,3,31.11
33,3,34.12
34,3,28.11
35,3,17.93
36,3,1.44
37,3,-1.12
38,3,-3.88
39,3,12.72
40,3,21.85
41,3,31.52
42,3,34.3
43,3,31.38
44,3,21.47
45,3,27.15
46,3,30.69
47,3,27.79
48,3,17.89
49,3,6.03
50,3,-10.13
51,3,-23.56
52,3,-432.95
53,3,-501.95
54,3,-501.94
55,3,-501.99
56,3,-501.64
57,3,-502.03
58,3,-501.91
59,3,-502.04
60,3,-501.61
61,3,-502.08
62,3,-501.83
63,3,-501.77
64,3,-501.8
65,3,-501.95
66,3,-502.2
67,3,-501.72
68,3,-501.57
69,3,-502.09
70,3,-502.05
71,3,-501.65
72,3,-501.77
73,3,-501.89
74,3,-501.87
75,3,-502.02
76,3,-502.0
77,3,-501.92
78,3,-502.05
79,3,-501.57
80,3,-502.18
81,3,-501.65
82,3,-501.94
83,3,-502.07
84,3,-501.49
85,3,-502.02
86,3,-501.81
87,3,-502.11
88,3,-502.0
89,3,-502.02
90,3,-502.01
91,3,-502.16
92,3,-502.07
93,3,-501.8
94,3,-501.8
95,3,-502.15
96,3,-501.95
97,3,-501.88
98,3,-501.69
99,3,-501.81
