frame,class,snr_a_db
0,4,-10.28
1,4,-4.25
2,4,-4.24
3,4,-4.46
4,4,-3.33
5,4,-3.17
6,4,-3.34
7,4,-4.09
8,4,-2.56
9,4,-3.34
10,4,-2.37
11,4,-2.78
12,4,-2.74
13,4,-2.34
14,4,-1.81
15,4,-1.5
16,4,-1.6
17,4,-0.91
18,4,-1.85
19,4,-0.51
20,4,-1.1
21,4,-0.48
22,4,-0.34
23,4,0.04
24,4,-0.73
25,4,-0.53
26,4,-0.33
27,4,0.35
28,4,0.41
29,4,-0.23
30,4,1.03
31,4,1.2
32,4,0.27
33,4,1.49
34,4,1.06
35,4,1.03
36,4,0.56
37,4,2.14
38,4,1.33
39,4,1.28
40,4,2.65
41,4,2.25
42,4,2.22
43,4,2.3
44,4,2.22
45,4,3.07
46,4,2.6
47,4,3.16
48,4,3.73
49,4,4.19
50,4,3.86
51,4,3.58
52,4,4.84
53,4,4.49
54,4,4.57
55,4,4.43
56,4,4.72
57,4,4.68
58,4,4.79
59,4,4.72
60,4,5.45
61,4,5.03
62,4,5.35
63,4,5.28
64,4,4.51
65,4,5.98
66,4,4.94
67,4,4.93
68,4,5.8
69,4,5.77
70,4,6.44
71,4,4.91
72,4,5.24
73,4,5.44
74,4,4.75
75,4,4.63
76,4,5.1
77,4,5.37
78,4,4.21
79,4,4.51
80,4,4.38
81,4,4.38
82,4,3.86
83,4,4.02
84,4,3.35
85,4,3.37
86,4,3.13
87,4,2.69
88,4,2.49
89,4,2.67
90,4,2.41
91,4,2.48
92,4,1.78
93,4,2.41
94,4,1.73
95,4,1.12
96,4,1.1
97,4,1.47
98,4,1.84
99,4,0.73
0,3,-518.54
1,3,-518.5
2,3,-519.01
3,3,-518.72
4,3,-518.49
5,3,-518.78
6,3,-518.92
7,3,-518.82
8,3,-518.68
9,3,-518.76
10,3,-518.53
11,3,-518.75
12,3,-518.87
13,3,-518.82
14,3,-518.82
15,3,-518.61
16,3,-518.84
17,3,-518.53
18,3,-518.98
19,3,-518.85
20,3,-518.91
21,3,-518.7
22,3,-518.69
23,3,-518.43
24,3,-518.78
25,3,-518.92
26,3,-518.56
27,3,-518.75
28,3,-518.59
29,3,-518.81
30,3,-518.76
31,3,-518.77
32,3,-518.92
33,3,-518.68
34,3,-518.6
35,3,-518.56
36,3,-519.03
37,3,-518.87
38,3,6.61
39,3,11.64
40,3,10.28
41,3,1.58
42,3,-6.76
43,3,-14.9
44,3,-23.31
45,3,11.48
46,3,12.29
47,3,10.8
48,3,11.62
49,3,10.61
50,3,10.73
51,3,10.77
52,3,3.68
53,3,-5.19
54,3,-13.54
55,3,-22.4
56,3,3.86
57,3,8.83
58,3,8.05
59,3,6.88
60,3,5.83
61,3,5.17
62,3,3.71
63,3,-4.87
64,3,-15.97
65,3,-26.09
66,3,-37.81
67,3,-50.61
68,3,-4.02
69,3,-3.27
70,3,-3.4
71,3,-2.12
72,3,-1.48
73,3,0.05
74,3,-4.98
75,3,-12.96
76,3,-20.32
77,3,-27.71
78,3,-35.36
79,3,3.32
80,3,4.1
81,3,4.62
82,3,5.55
83,3,5.6
84,3,0.14
85,3,-519.08
86,3,-518.82
87,3,-518.93
88,3,-518.99
89,3,-518.74
90,3,-518.48
91,3,-518.82
92,3,-519.07
93,3,-518.62
94,3,-518.96
95,3,-518.94
96,3,-518.63
97,3,-518.66
98,3,-518.78
99,3,-518.98
