frame,class,snr_a_db
0,4,-10.22
1,4,-2.18
2,4,-1.4
3,4,-1.55
4,4,-0.85
5,4,-0.79
6,4,-0.55
7,4,0.35
8,4,1.07
9,4,0.61
10,4,1.43
11,4,1.96
12,4,2.62
13,4,1.96
14,4,3.16
15,4,3.09
16,4,3.68
17,4,4.31
18,4,4.4
19,4,4.41
20,4,4.5
21,4,4.52
22,4,5.41
23,4,5.27
24,4,6.37
25,4,6.2
26,4,6.84
27,4,7.06
28,4,8.62
29,4,9.22
30,4,9.29
31,4,9.96
32,4,10.21
33,4,10.79
34,4,11.96
35,4,12.53
36,4,13.73
37,4,14.45
38,4,15.74
39,4,16.38
40,4,17.36
41,4,19.15
42,4,21.13
43,4,22.22
44,4,25.05
45,4,27.55
46,4,26.34
47,4,23.84
48,4,21.18
49,4,19.49
50,4,18.28
51,4,16.75
52,4,15.53
53,4,13.68
54,4,13.88
55,4,13.49
56,4,12.67
57,4,10.86
58,4,10.36
59,4,10.42
60,4,9.87
61,4,9.44
62,4,8.87
63,4,8.15
64,4,7.47
65,4,6.95
66,4,6.03
67,4,5.2
68,4,5.88
69,4,5.22
70,4,5.27
71,4,4.72
72,4,4.19
73,4,4.32
74,4,4.56
75,4,4.52
76,4,2.88
77,4,2.47
78,4,2.35
79,4,2.49
80,4,1.38
81,4,1.66
82,4,0.26
83,4,0.81
84,4,0.14
85,4,-0.64
86,4,-0.16
87,4,-0.79
88,4,-0.98
89,4,-1.28
90,4,-1.67
91,4,-2.06
92,4,-2.69
93,4,-3.05
94,4,-3.02
95,4,-3.36
96,4,-3.43
97,4,-4.06
98,4,-4.0
99,4,-3.99
0,4,-16.53
1,4,-8.25
2,4,-7.2
3,4,-7.39
4,4,-7.9
5,4,-6.9
6,4,-6.8
7,4,-6.29
8,4,-5.36
9,4,-5.4
10,4,-5.31
11,4,-4.67
12,4,-3.98
13,4,-3.83
14,4,-3.76
15,4,-2.49
16,4,-2.62
17,4,-1.72
18,4,-1.16
19,4,-1.27
20,4,-0.88
21,4,0.05
22,4,0.03
23,4,0.43
24,4,0.61
25,4,1.21
26,4,0.73
27,4,1.28
28,4,1.5
29,4,2.32
30,4,2.66
31,4,3.37
32,4,3.33
33,4,4.74
34,4,5.26
35,4,5.05
36,4,6.03
37,4,6.6
38,4,6.67
39,4,8.02
40,4,8.31
41,4,9.52
42,4,10.31
43,4,11.39
44,4,12.67
45,4,13.8
46,4,14.8
47,4,15.36
48,4,15.34
49,4,16.2
50,4,14.88
51,4,15.0
52,4,14.14
53,4,12.86
54,4,12.01
55,4,10.27
56,4,9.46
57,4,9.28
58,4,7.83
59,4,8.31
60,4,7.08
61,4,5.88
62,4,6.09
63,4,5.48
64,4,5.0
65,4,4.7
66,4,3.99
67,4,2.81
68,4,2.09
69,4,1.97
70,4,1.04
71,4,0.84
72,4,1.0
73,4,0.67
74,4,0.88
75,4,0.11
76,4,-0.95
77,4,0.26
78,4,-1.18
79,4,-1.07
80,4,-1.99
81,4,-1.85
82,4,-1.61
83,4,-2.94
84,4,-3.04
85,4,-3.72
86,4,-4.15
87,4,-4.6
88,4,-4.54
89,4,-5.04
90,4,-5.93
91,4,-6.39
92,4,-6.67
93,4,-7.17
94,4,-7.16
95,4,-6.73
96,4,-8.4
97,4,-7.6
98,4,-7.62
99,4,-8.44
0,4,2.24
1,4,3.9
2,4,5.1
3,4,4.73
4,4,4.99
5,4,5.16
6,4,5.34
7,4,4.93
8,4,5.47
