frame,class,snr_a_db
0,4,-510.57
1,4,-12.16
2,4,-9.31
3,4,-8.65
4,4,-8.39
5,4,-9.15
6,4,-8.9
7,4,-8.77
8,4,-8.92
9,4,-8.48
10,4,-9.21
11,4,-8.2
12,4,-8.08
13,4,-8.13
14,4,-8.64
15,4,-7.98
16,4,-7.76
17,4,-8.41
18,4,-7.91
19,4,-7.5
20,4,-7.71
21,4,-7.4
22,4,-6.65
23,4,-7.0
24,4,-6.55
25,4,-6.91
26,4,-6.14
27,4,-6.26
28,4,-6.22
29,4,-6.32
30,4,-5.37
31,4,-5.14
32,4,-5.59
33,4,-4.73
34,4,-4.95
35,4,-4.05
36,4,-4.21
37,4,-3.57
38,4,-3.47
39,4,-3.11
40,4,-1.77
41,4,-1.93
42,4,-1.9
43,4,-1.86
44,4,-1.22
45,4,-0.82
46,4,-0.19
47,4,0.41
48,4,0.97
49,4,0.75
50,4,1.51
51,4,0.99
52,4,1.39
53,4,2.47
54,4,1.6
55,4,1.98
56,4,3.33
57,4,2.3
58,4,3.64
59,4,3.83
60,4,4.19
61,4,4.56
62,4,5.06
63,4,6.45
64,4,6.11
65,4,6.7
66,4,6.66
67,4,8.1
68,4,8.53
69,4,9.84
70,4,10.11
71,4,11.01
72,4,11.55
73,4,13.09
74,4,14.86
75,4,16.41
76,4,17.66
77,4,19.2
78,4,21.44
79,4,24.89
80,4,27.23
81,4,25.94
82,4,21.87
83,4,19.44
84,4,17.62
85,4,15.43
86,4,14.77
87,4,13.34
88,4,12.17
89,4,11.85
90,4,10.57
91,4,9.47
92,4,9.27
93,4,8.39
94,4,7.41
95,4,7.3
96,4,6.63
97,4,6.88
98,4,6.11
99,4,4.96
0,1,-510.57
1,1,-510.72
2,1,-510.91
3,1,-510.6
4,1,-510.61
5,1,-510.71
6,1,-510.87
7,1,-510.76
8,1,-510.46
9,1,-510.8
10,1,-510.92
11,1,-510.59
12,1,-510.58
13,1,-510.84
14,1,-510.75
15,1,-510.48
16,1,-510.44
17,1,-510.88
18,1,-510.82
19,1,-510.57
20,1,7.91
21,1,-367.9
22,1,24.16
23,1,26.05
24,1,26.6
25,1,24.69
26,1,-510.4
27,1,25.69
28,1,27.15
29,1,26.84
30,1,25.09
31,1,-153.68
32,1,26.92
33,1,28.43
34,1,28.12
35,1,25.28
36,1,3.36
37,1,28.52
38,1,28.96
39,1,29.41
40,1,25.95
41,1,13.86
42,1,29.87
43,1,30.51
44,1,30.75
45,1,26.19
46,1,21.84
47,1,31.59
48,1,32.25
49,1,32.32
50,1,26.15
51,1,26.22
52,1,33.35
53,1,33.65
54,1,34.09
55,1,26.45
56,1,29.99
57,1,35.24
58,1,35.9
59,1,35.9
60,1,25.61
61,1,29.9
62,1,33.98
63,1,34.87
64,1,35.5
65,1,23.62
66,1,32.86
67,1,37.77
68,1,37.17
69,1,36.54
70,1,28.23
71,1,27.29
72,1,34.37
73,1,35.39
74,1,36.28
75,1,32.24
76,1,12.86
77,1,33.25
78,1,-510.48
79,1,-510.72
80,1,-510.84
81,1,-510.63
82,1,-510.65
83,1,-510.42
84,1,-510.67
85,1,-510.63
86,1,-510.61
87,1,-510.77
88,1,-510.58
89,1,-510.61
90,1,-510.59
91,1,-510.61
92,1,-510.71
93,1,-510.92
94,1,-510.69
95,1,-510.57
96,1,-510.63
97,1,-510.44
98,1,-510.41
99,1,-510.83
