frame,class,snr_a_db
0,4,-507.22
1,4,-10.75
2,4,-2.85
3,4,-1.92
4,4,-2.07
5,4,-1.95
6,4,-2.37
7,4,-1.54
8,4,-1.5
9,4,-2.28
10,4,-1.83
11,4,-1.77
12,4,-2.08
13,4,-1.81
14,4,-1.8
15,4,-1.67
16,4,-1.15
17,4,-1.22
18,4,-1.53
19,4,-1.72
20,4,-1.18
21,4,-0.57
22,4,-0.66
23,4,-0.84
24,4,-0.83
25,4,-0.85
26,4,0.22
27,4,-0.48
28,4,0.27
29,4,1.14
30,4,0.74
31,4,0.56
32,4,1.38
33,4,1.79
34,4,2.57
35,4,2.54
36,4,3.62
37,4,3.78
38,4,4.1
39,4,5.09
40,4,5.52
41,4,6.08
42,4,7.28
43,4,6.42
44,4,8.12
45,4,8.61
46,4,8.42
47,4,8.67
48,4,8.3
49,4,9.19
50,4,9.91
51,4,9.84
52,4,11.2
53,4,12.09
54,4,12.59
55,4,13.52
56,4,14.05
57,4,15.28
58,4,15.18
59,4,16.37
60,4,17.2
61,4,18.53
62,4,19.31
63,4,20.71
64,4,21.77
65,4,21.74
66,4,22.6
67,4,21.95
68,4,21.13
69,4,20.07
70,4,20.0
71,4,18.47
72,4,17.14
73,4,16.51
74,4,15.35
75,4,14.59
76,4,14.12
77,4,13.63
78,4,12.58
79,4,11.82
80,4,11.08
81,4,10.37
82,4,8.72
83,4,9.44
84,4,9.19
85,4,8.45
86,4,8.32
87,4,8.08
88,4,7.56
89,4,7.08
90,4,6.33
91,4,6.58
92,4,5.84
93,4,5.42
94,4,5.0
95,4,3.3
96,4,3.61
97,4,3.54
98,4,2.35
99,4,1.88
0,1,-507.22
1,1,-506.99
2,1,-507.43
3,1,-507.09
4,1,-507.46
5,1,-507.11
6,1,-507.06
7,1,-507.07
8,1,-507.31
9,1,-507.28
10,1,-507.23
11,1,-507.03
12,1,-507.29
13,1,-507.02
14,1,-507.14
15,1,-507.13
16,1,-507.29
17,1,-507.03
18,1,-507.27
19,1,-507.04
20,1,-507.11
21,1,-506.82
22,1,-507.01
23,1,-507.2
24,1,-507.19
25,1,-507.39
26,1,-507.05
27,1,-507.63
28,1,-507.26
29,1,-507.05
30,1,-507.08
31,1,-507.38
32,1,-507.36
33,1,-507.58
34,1,-507.05
35,1,-507.45
36,1,-507.02
37,1,-507.33
38,1,-507.4
39,1,-507.37
40,1,-507.09
41,1,-507.29
42,1,-177.09
43,1,32.59
44,1,33.65
45,1,32.8
46,1,-9.48
47,1,28.65
48,1,32.2
49,1,32.06
50,1,30.12
51,1,-507.54
52,1,28.15
53,1,30.4
54,1,29.86
55,1,27.06
56,1,-507.07
57,1,27.37
58,1,28.63
59,1,28.21
60,1,23.85
61,1,-36.18
62,1,27.15
63,1,27.47
64,1,26.98
65,1,20.15
66,1,12.41
67,1,26.23
68,1,26.46
69,1,25.6
70,1,15.09
71,1,18.92
72,1,25.41
73,1,25.02
74,1,24.41
75,1,-2.8
76,1,20.28
77,1,24.27
78,1,24.28
79,1,22.76
80,1,-507.11
81,1,-507.06
82,1,-507.63
83,1,-507.29
84,1,-507.02
85,1,-507.16
86,1,-507.22
87,1,-507.39
88,1,-507.21
89,1,-507.3
90,1,-507.49
91,1,-507.29
92,1,-507.2
93,1,-507.21
94,1,-506.83
95,1,-507.14
96,1,-506.87
97,1,-507.05
98,1,-507.16
99,1,-507.54
