frame,class,snr_a_db
0,4,-505.16
1,4,-2.89
2,4,1.28
3,4,1.33
4,4,1.12
5,4,1.32
6,4,1.39
7,4,1.26
8,4,1.43
9,4,0.91
10,4,0.85
11,4,1.25
12,4,1.64
13,4,1.78
14,4,2.5
15,4,1.99
16,4,2.66
17,4,2.09
18,4,2.9
19,4,2.82
20,4,3.71
21,4,3.24
22,4,3.57
23,4,3.61
24,4,4.47
25,4,3.97
26,4,4.99
27,4,5.38
28,4,5.65
29,4,6.43
30,4,6.41
31,4,7.1
32,4,6.86
33,4,8.73
34,4,8.56
35,4,9.5
36,4,9.81
37,4,9.53
38,4,9.27
39,4,10.32
40,4,10.84
41,4,10.26
42,4,11.68
43,4,11.46
44,4,12.62
45,4,11.75
46,4,12.54
47,4,12.89
48,4,14.09
49,4,14.14
50,4,14.59
51,4,16.32
52,4,16.48
53,4,16.99
54,4,17.35
55,4,18.58
56,4,18.46
57,4,19.02
58,4,20.44
59,4,21.57
60,4,23.2
61,4,23.56
62,4,25.63
63,4,26.75
64,4,27.48
65,4,27.82
66,4,27.63
67,4,26.87
68,4,25.51
69,4,24.19
70,4,23.73
71,4,21.8
72,4,21.71
73,4,20.32
74,4,18.59
75,4,18.61
76,4,17.99
77,4,17.06
78,4,16.35
79,4,15.92
80,4,15.48
81,4,14.46
82,4,14.0
83,4,13.98
84,4,12.5
85,4,12.06
86,4,11.43
87,4,11.9
88,4,11.75
89,4,11.31
90,4,11.61
91,4,10.47
92,4,10.24
93,4,10.86
94,4,10.2
95,4,9.11
96,4,9.99
97,4,8.17
98,4,7.88
99,4,7.57
0,4,0.17
1,4,5.26
2,4,5.61
3,4,5.96
4,4,6.11
5,4,6.2
6,4,6.17
7,4,7.12
8,4,6.61
9,4,7.05
10,4,7.28
11,4,7.46
12,4,7.75
13,4,8.5
14,4,8.69
15,4,8.82
16,4,8.99
17,4,8.82
18,4,10.07
19,4,10.0
20,4,10.28
21,4,11.1
22,4,10.87
23,4,11.39
24,4,12.13
25,4,11.45
26,4,12.03
27,4,12.25
28,4,13.01
29,4,12.8
30,4,13.3
31,4,13.43
32,4,13.14
33,4,13.69
34,4,13.4
35,4,13.91
36,4,14.28
37,4,13.53
38,4,13.97
39,4,15.13
40,4,15.42
41,4,15.54
42,4,16.16
43,4,16.97
44,4,17.76
45,4,17.47
46,4,17.51
47,4,17.86
48,4,18.91
49,4,18.35
50,4,19.54
51,4,20.31
52,4,20.65
53,4,21.36
54,4,21.82
55,4,22.92
56,4,23.03
57,4,23.69
58,4,24.3
59,4,25.63
60,4,25.92
61,4,26.64
62,4,28.79
63,4,28.6
64,4,29.44
65,4,29.83
66,4,29.61
67,4,29.29
68,4,28.74
69,4,27.76
70,4,27.03
71,4,26.43
72,4,26.38
73,4,25.14
74,4,24.19
75,4,23.1
76,4,22.01
77,4,21.88
78,4,20.8
79,4,20.89
80,4,20.54
81,4,19.87
82,4,19.54
83,4,19.52
84,4,18.06
85,4,17.98
86,4,17.75
87,4,17.97
88,4,16.63
89,4,15.88
90,4,15.98
91,4,14.91
92,4,15.49
93,4,14.49
94,4,15.48
95,4,14.1
96,4,14.29
97,4,14.48
98,4,13.46
99,4,14.95
0,0,-505.16
1,0,-505.07
2,0,-505.23
3,0,-505.26
4,0,-505.05
5,0,-505.4
6,0,-505.06
7,0,-505.08
8,0,-505.36
9,0,-505.6
10,0,-505.55
11,0,-505.73
12,0,-505.52
13,0,-505.12
14,0,-505.29
15,0,-505.62
16,0,-505.19
17,0,-505.33
18,0,-505.34
19,0,-505.22
20,0,-505.2
21,0,-505.25
22,0,-505.34
23,0,-505.25
24,0,-505.12
25,0,-505.69
26,0,-505.28
27,0,-505.39
28,0,-505.09
29,0,43.32
30,0,45.16
31,0,45.7
32,0,45.93
33,0,46.71
34,0,46.91
35,0,47.78
36,0,48.19
37,0,48.18
38,0,47.97
39,0,48.31
40,0,48.85
41,0,49.24
42,0,49.31
43,0,50.09
44,0,50.29
45,0,50.08
46,0,49.34
47,0,49.65
48,0,50.61
49,0,50.37
50,0,49.9
51,0,49.84
52,0,49.25
53,0,50.36
54,0,45.77
55,0,-505.2
56,0,-505.6
57,0,-505.42
58,0,-505.43
59,0,-505.26
60,0,-505.48
61,0,-505.27
62,0,-505.11
63,0,-505.24
64,0,-505.49
65,0,-505.21
66,0,-505.24
67,0,-505.35
68,0,-505.28
69,0,-505.35
70,0,-505.29
71,0,-505.46
72,0,-505.06
73,0,-505.38
74,0,-505.04
75,0,-505.41
76,0,-505.28
77,0,-505.45
78,0,-505.4
79,0,-505.31
80,0,-505.12
81,0,-505.4
82,0,-505.0
83,0,-505.19
84,0,-505.5
85,0,-505.62
86,0,-505.44
87,0,-505.15
88,0,-505.42
89,0,-505.32
90,0,-505.18
91,0,-505.69
92,0,-505.27
93,0,-505.34
94,0,-505.14
95,0,-505.4
96,0,-504.96
97,0,-505.12
98,0,-505.45
99,0,-505.04
0,2,-505.16
1,2,-505.07
2,2,-505.23
3,2,-505.26
4,2,-505.05
5,2,-505.4
6,2,-505.06
7,2,-505.08
8,2,-505.36
9,2,-505.6
10,2,-505.55
11,2,-505.73
12,2,-505.52
13,2,-505.12
14,2,-505.29
15,2,-505.62
16,2,-505.19
17,2,-505.33
18,2,-505.34
19,2,-505.22
20,2,-505.2
21,2,-505.25
22,2,-505.34
23,2,-505.25
24,2,-505.12
25,2,-505.69
26,2,-505.28
27,2,-505.39
28,2,-505.09
29,2,-505.44
30,2,-505.52
31,2,-505.23
32,2,-505.41
33,2,-505.09
34,2,-505.42
35,2,-505.02
36,2,-504.98
37,2,-505.26
38,2,-505.71
39,2,-505.61
40,2,-505.31
41,2,-505.16
42,2,-505.3
43,2,-505.42
44,2,5.69
45,2,8.63
46,2,10.86
47,2,-10.02
48,2,-505.55
49,2,-505.52
50,2,-505.42
51,2,-505.07
52,2,23.23
53,2,26.89
54,2,27.68
55,2,28.59
56,2,28.82
57,2,24.97
58,2,-505.43
59,2,-505.26
60,2,-505.48
61,2,-505.27
62,2,19.35
63,2,30.42
64,2,30.04
65,2,30.12
66,2,29.83
67,2,28.71
68,2,-146.68
69,2,-505.35
70,2,-505.29
71,2,-505.46
72,2,-505.06
73,2,24.43
74,2,26.63
75,2,25.7
76,2,25.24
77,2,24.46
78,2,19.27
79,2,-505.31
80,2,-505.12
81,2,-505.4
82,2,-505.0
83,2,9.94
84,2,19.29
85,2,18.27
86,2,17.54
87,2,16.87
88,2,14.81
89,2,-176.15
90,2,-505.18
91,2,-505.69
92,2,-505.27
93,2,-505.34
94,2,-505.14
95,2,-505.4
96,2,-504.96
97,2,-505.12
98,2,-505.45
99,2,-505.04
