3.200,3.400,2,6.0,30.0
3.400,3.600,2,6.0,30.0
3.600,3.800,2,6.0,30.0
3.800,4.000,2,6.0,30.0
4.000,4.200,2,6.0,30.0
4.200,4.400,2,6.0,30.0
4.400,4.600,2,6.0,30.0
4.600,4.800,2,6.0,30.0
4.800,5.000,2,6.0,30.0
5.000,5.200,2,6.0,30.0
5.200,5.400,2,6.0,30.0
5.400,5.600,2,6.0,30.0
5.600,5.800,2,6.0,30.0
5.800,6.000,2,6.0,30.0
6.000,6.200,2,6.0,30.0
6.200,6.400,2,6.0,30.0
6.400,6.600,2,6.0,30.0
6.600,6.800,2,6.0,30.0
6.800,7.000,2,6.0,30.0
7.000,7.200,2,6.0,30.0
7.200,7.400,2,6.0,30.0
7.400,7.600,2,6.0,30.0
7.600,7.800,2,6.0,30.0
7.800,8.000,2,6.0,30.0
8.000,8.200,2,6.0,30.0
8.200,8.400,2,6.0,30.0
8.400,8.600,2,6.0,30.0
8.600,8.800,2,6.0,30.0
8.800,9.000,2,6.0,30.0
9.000,9.200,2,6.0,30.0
9.200,9.400,2,6.0,30.0
9.400,9.600,2,6.0,30.0
9.600,9.800,2,6.0,30.0
9.800,10.000,2,6.0,30.0
10.000,10.200,2,6.0,30.0
10.200,10.400,2,6.0,30.0
10.400,10.600,2,6.0,30.0
10.600,10.800,2,6.0,30.0
10.800,11.000,2,6.0,30.0
11.000,11.200,2,6.0,30.0
11.200,11.400,2,6.0,30.0
11.400,11.600,2,6.0,30.0
11.600,11.800,2,6.0,30.0
11.800,12.000,2,6.0,30.0
12.000,12.200,2,6.0,30.0
12.200,12.400,2,6.0,30.0
12.400,12.600,2,6.0,30.0
12.600,12.800,2,6.0,30.0
12.800,13.000,2,6.0,30.0
13.000,13.200,2,6.0,30.0
13.200,13.400,2,6.0,30.0
13.400,13.600,2,6.0,30.0
13.600,13.800,2,6.0,30.0
13.800,14.000,2,6.0,30.0
14.000,14.200,2,6.0,30.0
14.200,14.400,2,6.0,30.0
14.400,14.600,2,6.0,30.0
14.600,14.800,2,6.0,30.0
14.800,15.000,2,6.0,30.0
15.000,15.200,2,6.0,30.0
15.200,15.400,2,6.0,30.0
15.400,15.600,2,6.0,30.0
15.600,15.800,2,6.0,30.0
15.800,16.000,2,6.0,30.0
16.000,16.200,2,6.0,30.0
16.200,16.400,2,6.0,30.0
16.400,16.600,2,6.0,30.0
16.600,16.800,2,6.0,30.0
16.800,17.000,2,6.0,30.0
17.000,17.200,2,6.0,30.0
17.200,17.400,2,6.0,30.0
17.400,17.600,2,6.0,30.0
17.600,17.800,2,6.0,30.0
17.800,18.000,2,6.0,30.0
18.000,18.200,2,6.0,30.0
18.200,18.300,2,6.0,30.0
55.700,55.900,2,97.0,0.0
55.900,56.100,2,89.0,0.0
56.100,56.300,2,81.0,0.0
56.300,56.500,2,73.0,0.0
56.500,56.700,2,65.0,0.0
56.700,56.900,2,57.0,0.0
56.900,57.100,2,49.0,0.0
57.100,57.300,2,41.0,0.0
57.300,57.500,2,33.0,0.0
57.500,57.700,2,25.0,0.0
57.700,57.900,2,17.0,0.0
57.900,58.100,2,9.0,0.0
58.100,58.300,2,1.0,0.0
37.000,37.200,4,45.0,20.0
37.200,37.400,4,41.0,20.0
37.400,37.600,4,37.0,20.0
37.600,37.800,4,33.0,20.0
37.800,38.000,4,29.0,20.0
38.000,38.200,4,25.0,20.0
38.200,38.400,4,21.0,20.0
38.400,38.600,4,17.0,20.0
38.600,38.800,4,13.0,20.0
38.800,39.000,4,9.0,20.0
39.000,39.200,4,5.0,20.0
39.200,39.400,4,1.0,20.0
39.400,39.600,4,-3.0,20.0
39.600,39.800,4,-7.0,20.0
39.800,40.000,4,-11.0,20.0
40.000,40.200,4,-15.0,20.0
40.200,40.400,4,-19.0,20.0
40.400,40.600,4,-23.0,20.0
40.600,40.800,4,-27.0,20.0
40.800,41.000,4,-31.0,20.0
41.000,41.200,4,-35.0,20.0
41.200,41.400,4,-39.0,20.0
41.400,41.600,4,-43.0,20.0
41.600,41.800,4,-47.0,20.0
41.800,42.000,4,-51.0,20.0
42.000,42.200,4,-55.0,20.0
42.200,42.400,4,-59.0,20.0
42.400,42.600,4,-63.0,20.0
42.600,42.800,4,-67.0,20.0
42.800,43.000,4,-71.0,20.0
43.000,43.200,4,-75.0,20.0
43.200,43.400,4,-79.0,20.0
43.400,43.600,4,-83.0,20.0
43.600,43.800,4,-87.0,20.0
43.800,44.000,4,-91.0,20.0
44.000,44.200,4,-95.0,20.0
44.200,44.400,4,-99.0,20.0
44.400,44.600,4,-103.0,20.0
44.600,44.800,4,-107.0,20.0
44.800,45.000,4,-111.0,20.0
45.000,45.200,4,-115.0,20.0
45.200,45.400,4,-119.0,20.0
45.400,45.600,4,-123.0,20.0
45.600,45.800,4,-127.0,20.0
45.800,46.000,4,-131.0,20.0
46.000,46.200,4,-135.0,20.0
46.200,46.400,4,-139.0,20.0
46.400,46.600,4,-143.0,20.0
46.600,46.800,4,-147.0,20.0
46.800,47.000,4,-151.0,20.0
47.000,47.200,4,-155.0,20.0
47.200,47.400,4,-159.0,20.0
47.400,47.600,4,-163.0,20.0
47.600,47.800,4,-167.0,20.0
47.800,48.000,4,-171.0,20.0
48.000,48.200,4,-175.0,20.0
48.200,48.400,4,-179.0,20.0
48.400,48.600,4,-178.0,10.0
48.600,48.800,4,-174.0,10.0
48.800,49.000,4,-170.0,10.0
49.000,49.200,4,-166.0,10.0
49.200,49.400,4,-162.0,10.0
49.400,49.600,4,-158.0,10.0
49.600,49.800,4,-154.0,10.0
49.800,50.000,4,-150.0,10.0
50.000,50.200,4,-146.0,10.0
50.200,50.400,4,-142.0,10.0
50.400,50.600,4,-138.0,10.0
50.600,50.800,4,-134.0,10.0
50.800,51.000,4,-130.0,10.0
51.000,51.200,4,-126.0,10.0
51.200,51.400,4,-122.0,10.0
51.400,51.600,4,-118.0,10.0
51.600,51.800,4,-114.0,10.0
51.800,52.000,4,-110.0,10.0
52.000,52.100,4,-107.0,10.0
19.800,20.000,7,-40.5,30.0
20.000,20.200,7,-42.5,30.0
20.200,20.400,7,-44.5,30.0
20.400,20.600,7,-46.5,30.0
20.600,20.800,7,-48.5,30.0
20.800,21.000,7,-50.5,30.0
21.000,21.200,7,-52.5,30.0
21.200,21.400,7,-54.5,30.0
21.400,21.600,7,-56.5,30.0
21.600,21.800,7,-58.5,30.0
21.800,22.000,7,-60.5,30.0
22.000,22.200,7,-62.5,30.0
22.200,22.400,7,-64.5,30.0
22.400,22.600,7,-66.5,30.0
22.600,22.800,7,-68.5,30.0
22.800,23.000,7,-70.5,30.0
23.000,23.200,7,-72.5,30.0
23.200,23.400,7,-74.5,30.0
23.400,23.600,7,-76.5,30.0
23.600,23.800,7,-78.5,30.0
23.800,24.000,7,-80.5,30.0
24.000,24.200,7,-82.5,30.0
24.200,24.400,7,-84.5,30.0
24.400,24.600,7,-86.5,30.0
24.600,24.800,7,-88.5,30.0
24.800,25.000,7,-90.5,30.0
25.000,25.200,7,-92.5,30.0
25.200,25.400,7,-94.5,30.0
25.400,25.600,7,-96.5,30.0
25.600,25.800,7,-98.5,30.0
25.800,26.000,7,-100.5,30.0
26.000,26.200,7,-102.5,30.0
26.200,26.400,7,-104.5,30.0
26.400,26.600,7,-106.5,30.0
26.600,26.800,7,-108.5,30.0
26.800,27.000,7,-110.5,30.0
27.000,27.200,7,-112.5,30.0
27.200,27.400,7,-114.5,30.0
27.400,27.600,7,-116.5,30.0
27.600,27.800,7,-118.5,30.0
27.800,28.000,7,-120.5,30.0
28.000,28.200,7,-122.5,30.0
28.200,28.400,7,-124.5,30.0
28.400,28.600,7,-126.5,30.0
28.600,28.800,7,-128.5,30.0
28.800,29.000,7,-130.5,30.0
29.000,29.200,7,-132.5,30.0
29.200,29.400,7,-134.5,30.0
29.400,29.600,7,-136.5,30.0
29.600,29.800,7,-138.5,30.0
29.800,30.000,7,-140.5,30.0
30.000,30.200,7,-142.5,30.0
30.200,30.400,7,-144.5,30.0
30.400,30.600,7,-146.5,30.0
30.600,30.800,7,-148.5,30.0
30.800,31.000,7,-150.5,30.0
