frame,class,snr_a_db
0,4,-517.42
1,4,-13.91
2,4,-11.44
3,4,-11.51
4,4,-11.54
5,4,-11.5
6,4,-11.46
7,4,-11.04
8,4,-11.77
9,4,-10.93
10,4,-10.28
11,4,-10.57
12,4,-10.88
13,4,-10.71
14,4,-10.44
15,4,-10.03
16,4,-9.41
17,4,-9.92
18,4,-9.24
19,4,-8.36
20,4,-7.24
21,4,-7.18
22,4,-6.93
23,4,-5.9
24,4,-5.19
25,4,-4.76
26,4,-3.8
27,4,-2.43
28,4,-2.19
29,4,-1.45
30,4,-1.63
31,4,-0.54
32,4,-0.02
33,4,0.52
34,4,1.55
35,4,3.16
36,4,4.33
37,4,4.51
38,4,5.53
39,4,7.15
40,4,8.72
41,4,10.7
42,4,12.73
43,4,14.41
44,4,14.98
45,4,14.18
46,4,12.66
47,4,10.97
48,4,8.35
49,4,7.0
50,4,6.19
51,4,4.95
52,4,3.3
53,4,2.9
54,4,1.73
55,4,0.65
56,4,0.5
57,4,-0.26
58,4,-0.83
59,4,-1.14
60,4,-1.97
61,4,-2.1
62,4,-3.25
63,4,-3.25
64,4,-4.82
65,4,-5.93
66,4,-6.41
67,4,-6.8
68,4,-7.98
69,4,-7.62
70,4,-8.67
71,4,-9.39
72,4,-9.34
73,4,-9.77
74,4,-10.24
75,4,-10.19
76,4,-9.96
77,4,-9.7
78,4,-10.1
79,4,-10.62
80,4,-10.96
81,4,-10.91
82,4,-10.62
83,4,-11.03
84,4,-10.77
85,4,-10.83
86,4,-11.18
87,4,-11.32
88,4,-11.42
89,4,-10.57
90,4,-11.34
91,4,-12.04
92,4,-11.6
93,4,-11.89
94,4,-11.72
95,4,-12.04
96,4,-12.7
97,4,-11.67
98,4,-11.76
99,4,-12.51
0,4,-517.42
1,4,-12.73
2,4,-10.86
3,4,-10.56
4,4,-10.53
5,4,-10.2
6,4,-10.13
7,4,-9.81
8,4,-9.82
9,4,-9.1
10,4,-9.4
11,4,-9.21
12,4,-8.56
13,4,-8.83
14,4,-8.71
15,4,-7.13
16,4,-7.84
17,4,-6.67
18,4,-5.88
19,4,-6.14
20,4,-5.19
21,4,-4.46
22,4,-4.34
23,4,-2.69
24,4,-3.68
25,4,-2.36
26,4,-1.64
27,4,-0.78
28,4,-0.72
29,4,-0.4
30,4,-0.51
31,4,0.57
32,4,0.94
33,4,1.68
34,4,2.1
35,4,3.68
36,4,4.46
37,4,4.83
38,4,5.76
39,4,6.72
40,4,8.0
41,4,8.9
42,4,11.3
43,4,13.48
44,4,15.17
45,4,19.12
46,4,22.05
47,4,20.21
48,4,15.93
49,4,13.85
50,4,11.94
51,4,10.58
52,4,8.54
53,4,7.74
54,4,5.79
55,4,5.18
56,4,4.97
57,4,3.62
58,4,2.96
59,4,2.1
60,4,1.08
61,4,0.15
62,4,0.12
63,4,-0.51
64,4,-0.23
65,4,-0.52
66,4,-1.57
67,4,-0.99
68,4,-2.27
69,4,-2.58
70,4,-3.52
71,4,-4.51
72,4,-5.04
73,4,-5.39
74,4,-5.54
75,4,-6.31
76,4,-6.9
77,4,-7.0
78,4,-7.79
79,4,-8.45
80,4,-8.38
81,4,-8.81
82,4,-8.98
83,4,-9.13
84,4,-8.96
85,4,-9.5
86,4,-9.87
87,4,-10.42
88,4,-10.05
89,4,-9.91
90,4,-10.78
91,4,-10.17
92,4,-9.58
93,4,-10.62
94,4,-10.02
95,4,-10.72
96,4,-10.66
97,4,-10.9
98,4,-11.41
99,4,-11.38
0,4,-517.42
1,4,-19.84
2,4,-14.72
3,4,-15.25
4,4,-14.73
5,4,-14.31
6,4,-15.07
7,4,-14.92
8,4,-14.33
9,4,-14.18
10,4,-14.65
11,4,-14.21
12,4,-14.34
13,4,-13.81
14,4,-14.55
15,4,-13.57
16,4,-14.36
17,4,-14.02
18,4,-14.15
19,4,-13.53
20,4,-13.47
21,4,-13.6
22,4,-13.71
23,4,-13.02
24,4,-13.67
25,4,-13.16
26,4,-13.22
27,4,-12.83
28,4,-13.57
29,4,-13.12
30,4,-13.24
31,4,-12.97
32,4,-12.74
33,4,-12.54
34,4,-12.49
35,4,-12.23
36,4,-12.08
37,4,-12.28
38,4,-12.56
39,4,-12.22
40,4,-11.68
41,4,-11.44
42,4,-11.47
43,4,-10.82
44,4,-10.86
45,4,-10.76
46,4,-10.06
47,4,-8.88
48,4,-9.32
49,4,-8.66
50,4,-8.14
51,4,-6.79
52,4,-6.47
53,4,-5.79
54,4,-5.59
55,4,-4.62
56,4,-5.27
57,4,-4.21
58,4,-4.25
59,4,-3.04
60,4,-3.69
61,4,-3.14
62,4,-2.69
63,4,-2.23
64,4,-1.51
65,4,-1.81
66,4,-1.0
67,4,0.8
68,4,0.56
69,4,1.78
70,4,2.35
71,4,3.07
72,4,3.83
73,4,4.92
74,4,5.91
75,4,6.5
76,4,8.08
77,4,10.14
78,4,11.43
79,4,14.37
80,4,17.17
81,4,18.47
82,4,16.85
83,4,13.94
84,4,11.88
85,4,9.42
86,4,7.53
87,4,7.41
88,4,5.94
89,4,4.99
90,4,4.37
91,4,3.35
92,4,2.75
93,4,1.57
94,4,0.77
95,4,-0.31
96,4,-0.83
97,4,-1.36
98,4,-2.12
99,4,-2.52
