frame,class,snr_a_db
0,4,-510.81
1,4,-13.68
2,4,-5.36
3,4,-3.9
4,4,-4.38
5,4,-3.92
6,4,-4.14
7,4,-3.44
8,4,-4.72
9,4,-3.32
10,4,-3.8
11,4,-3.91
12,4,-4.04
13,4,-4.26
14,4,-3.69
15,4,-4.1
16,4,-3.6
17,4,-3.18
18,4,-3.23
19,4,-3.8
20,4,-2.52
21,4,-3.31
22,4,-3.02
23,4,-2.53
24,4,-3.25
25,4,-1.85
26,4,-2.84
27,4,-2.62
28,4,-2.48
29,4,-2.53
30,4,-3.08
31,4,-2.3
32,4,-2.89
33,4,-2.51
34,4,-2.26
35,4,-2.18
36,4,-2.55
37,4,-2.29
38,4,-2.46
39,4,-2.23
40,4,-2.17
41,4,-1.69
42,4,-1.73
43,4,-2.05
44,4,-1.33
45,4,-1.31
46,4,-0.97
47,4,-1.35
48,4,-1.07
49,4,-0.62
50,4,-0.87
51,4,-0.47
52,4,-0.02
53,4,0.17
54,4,0.21
55,4,0.79
56,4,1.7
57,4,2.45
58,4,1.76
59,4,3.4
60,4,3.06
61,4,4.98
62,4,4.38
63,4,4.93
64,4,5.6
65,4,6.18
66,4,5.83
67,4,7.12
68,4,6.95
69,4,7.78
70,4,8.12
71,4,8.71
72,4,8.55
73,4,9.34
74,4,9.61
75,4,10.6
76,4,11.74
77,4,12.43
78,4,13.46
79,4,13.65
80,4,14.73
81,4,15.93
82,4,16.48
83,4,17.78
84,4,18.81
85,4,20.23
86,4,21.91
87,4,23.62
88,4,27.71
89,4,30.56
90,4,28.54
91,4,25.82
92,4,23.21
93,4,20.88
94,4,19.19
95,4,17.96
96,4,16.77
97,4,15.88
98,4,14.29
99,4,13.97
0,4,-510.81
1,4,-8.54
2,4,-6.42
3,4,-6.09
4,4,-6.16
5,4,-5.94
6,4,-6.07
7,4,-5.77
8,4,-5.73
9,4,-5.09
10,4,-5.25
11,4,-5.34
12,4,-4.57
13,4,-5.2
14,4,-4.47
15,4,-4.33
16,4,-3.55
17,4,-3.36
18,4,-3.07
19,4,-2.65
20,4,-1.9
21,4,-1.42
22,4,-1.18
23,4,-0.31
24,4,-0.16
25,4,1.07
26,4,0.57
27,4,1.37
28,4,1.62
29,4,2.35
30,4,3.51
31,4,3.15
32,4,3.34
33,4,4.44
34,4,4.12
35,4,4.12
36,4,3.84
37,4,5.66
38,4,6.51
39,4,6.87
40,4,8.12
41,4,8.46
42,4,8.88
43,4,8.68
44,4,10.68
45,4,11.2
46,4,12.81
47,4,12.53
48,4,13.76
49,4,15.57
50,4,16.28
51,4,16.97
52,4,18.55
53,4,18.02
54,4,17.79
55,4,16.67
56,4,15.99
57,4,14.98
58,4,12.95
59,4,12.68
60,4,11.47
61,4,11.05
62,4,10.09
63,4,9.39
64,4,8.78
65,4,8.72
66,4,7.24
67,4,6.31
68,4,5.11
69,4,5.1
70,4,4.98
71,4,4.77
72,4,4.31
73,4,3.58
74,4,2.59
75,4,2.98
76,4,2.72
77,4,1.63
78,4,2.05
79,4,1.71
80,4,0.94
81,4,0.66
82,4,0.1
83,4,-0.25
84,4,-1.4
85,4,-1.73
86,4,-2.44
87,4,-2.42
88,4,-3.36
89,4,-2.82
90,4,-3.73
91,4,-3.49
92,4,-3.93
93,4,-4.69
94,4,-4.6
95,4,-4.66
96,4,-5.16
97,4,-5.53
98,4,-5.4
99,4,-5.97
