frame,class,snr_a_db
0,4,-519.26
1,4,-14.86
2,4,-11.14
3,4,-11.31
4,4,-11.21
5,4,-11.77
6,4,-11.41
7,4,-10.98
8,4,-11.26
9,4,-11.38
10,4,-11.87
11,4,-11.59
12,4,-11.46
13,4,-11.44
14,4,-11.84
15,4,-10.42
16,4,-11.0
17,4,-11.29
18,4,-11.22
19,4,-10.86
20,4,-11.53
21,4,-12.02
22,4,-10.78
23,4,-10.57
24,4,-10.46
25,4,-10.22
26,4,-11.0
27,4,-10.39
28,4,-10.04
29,4,-10.17
30,4,-9.6
31,4,-10.13
32,4,-9.43
33,4,-9.59
34,4,-9.53
35,4,-9.5
36,4,-8.95
37,4,-8.97
38,4,-8.34
39,4,-7.82
40,4,-7.99
41,4,-7.47
42,4,-7.55
43,4,-7.06
44,4,-6.83
45,4,-6.54
46,4,-5.93
47,4,-5.73
48,4,-5.85
49,4,-4.66
50,4,-4.53
51,4,-3.55
52,4,-3.37
53,4,-3.76
54,4,-2.65
55,4,-1.68
56,4,-2.77
57,4,-2.24
58,4,-0.82
59,4,-1.3
60,4,-0.89
61,4,-0.25
62,4,-0.26
63,4,-0.69
64,4,-0.31
65,4,0.6
66,4,1.83
67,4,1.82
68,4,1.53
69,4,3.28
70,4,2.92
71,4,4.66
72,4,4.23
73,4,5.34
74,4,5.6
75,4,7.32
76,4,7.04
77,4,7.68
78,4,8.66
79,4,9.9
80,4,10.1
81,4,11.07
82,4,12.14
83,4,13.47
84,4,14.27
85,4,14.73
86,4,15.16
87,4,15.17
88,4,14.45
89,4,12.82
90,4,12.16
91,4,11.78
92,4,9.98
93,4,9.02
94,4,8.47
95,4,7.87
96,4,7.05
97,4,6.14
98,4,5.39
99,4,4.98
0,4,-519.26
1,4,-518.82
2,4,-23.8
3,4,-17.66
4,4,-18.04
5,4,-17.94
6,4,-17.88
7,4,-16.81
8,4,-17.3
9,4,-17.38
10,4,-17.53
11,4,-16.64
12,4,-16.4
13,4,-17.32
14,4,-16.64
15,4,-15.92
16,4,-16.66
17,4,-16.56
18,4,-16.45
19,4,-16.03
20,4,-17.25
21,4,-16.26
22,4,-16.16
23,4,-15.76
24,4,-16.0
25,4,-15.62
26,4,-15.47
27,4,-15.11
28,4,-15.39
29,4,-15.38
30,4,-14.85
31,4,-15.49
32,4,-14.41
33,4,-14.37
34,4,-14.13
35,4,-15.49
36,4,-14.75
37,4,-14.19
38,4,-14.76
39,4,-14.53
40,4,-14.39
41,4,-13.54
42,4,-13.68
43,4,-14.28
44,4,-13.27
45,4,-13.43
46,4,-13.24
47,4,-13.25
48,4,-13.35
49,4,-13.09
50,4,-12.83
51,4,-13.84
52,4,-12.83
53,4,-13.58
54,4,-13.44
55,4,-12.33
56,4,-12.66
57,4,-11.85
58,4,-11.73
59,4,-12.16
60,4,-11.39
61,4,-11.37
62,4,-11.01
63,4,-11.07
64,4,-10.11
65,4,-9.83
66,4,-8.34
67,4,-7.99
68,4,-7.39
69,4,-6.78
70,4,-5.24
71,4,-4.76
72,4,-4.03
73,4,-2.52
74,4,-3.33
75,4,-2.28
76,4,-0.78
77,4,-0.69
78,4,0.74
79,4,2.11
80,4,3.18
81,4,5.09
82,4,6.66
83,4,7.98
84,4,10.43
85,4,13.24
86,4,14.8
87,4,14.36
88,4,11.54
89,4,8.48
90,4,6.72
91,4,5.67
92,4,3.5
93,4,2.77
94,4,1.31
95,4,-0.22
96,4,-1.08
97,4,-1.71
98,4,-2.32
99,4,-3.16
0,5,5.43
1,5,1.09
2,5,-2.45
3,5,-1.05
4,5,1.23
5,5,4.77
6,5,-3.25
7,5,-0.57
8,5,-2.94
9,5,4.67
10,5,-0.32
11,5,-2.46
12,5,-1.63
13,5,-1.41
14,5,3.33
15,5,-4.98
16,5,-2.35
17,5,-5.35
18,5,1.94
19,5,-2.51
20,5,-5.13
21,5,-4.6
22,5,-6.73
23,5,0.61
24,5,-7.34
25,5,-5.47
26,5,-8.64
27,5,-2.51
28,5,-6.32
29,5,-8.72
30,5,-8.67
31,5,-12.08
32,5,-3.91
33,5,-11.18
34,5,-10.93
35,5,-13.76
36,5,-7.41
37,5,-9.68
38,5,-13.85
39,5,-13.98
40,5,-16.98
41,5,-6.7
42,5,-12.32
43,5,-14.93
44,5,-14.24
45,5,-7.56
46,5,-7.48
47,5,-14.53
48,5,-12.67
49,5,-13.87
50,5,-4.12
51,5,-10.24
52,5,-11.95
53,5,-11.26
54,5,-5.04
55,5,-4.06
56,5,-12.41
57,5,-9.34
58,5,-10.49
59,5,-1.55
60,5,-8.14
61,5,-9.3
62,5,-8.17
63,5,-3.8
64,5,-2.64
65,5,-10.34
66,5,-7.15
67,5,-9.41
68,5,-0.61
69,5,-6.0
70,5,-8.0
71,5,-6.87
72,5,-3.65
73,5,-0.53
74,5,-9.18
75,5,-6.2
76,5,-7.86
77,5,-0.02
78,5,-5.38
79,5,-7.34
80,5,-6.41
81,5,-4.06
82,5,-0.48
83,5,-8.07
84,5,-6.07
85,5,-8.05
86,5,-0.55
87,5,-4.2
88,5,-7.64
89,5,-6.71
90,5,-5.74
91,5,0.23
92,5,-8.7
93,5,-6.54
94,5,-7.78
95,5,-0.88
96,5,-4.56
97,5,-7.7
98,5,-6.94
99,5,-9.03
