frame,class,snr_a_db
0,0,-518.41
1,0,-518.26
2,0,-518.83
3,0,-518.76
4,0,-518.8
5,0,-518.51
6,0,-518.5
7,0,-518.83
8,0,-518.89
9,0,-518.65
10,0,-518.6
11,0,-518.66
12,0,-518.31
13,0,-518.58
14,0,-518.67
15,0,-518.63
16,0,-518.65
17,0,-518.74
18,0,-518.59
19,0,-518.7
20,0,-518.78
21,0,-518.83
22,0,-519.04
23,0,-518.8
24,0,-518.53
25,0,-518.95
26,0,-518.82
27,0,-518.52
28,0,-518.55
29,0,-518.57
30,0,-518.86
31,0,-518.82
32,0,-518.59
33,0,-518.99
34,0,-518.94
35,0,-518.81
36,0,-518.73
37,0,-518.53
38,0,-518.98
39,0,-518.76
40,0,-518.84
41,0,-518.56
42,0,-519.0
43,0,-518.81
44,0,-518.48
45,0,-518.76
46,0,-519.08
47,0,-518.7
48,0,-518.57
49,0,-518.73
50,0,-518.72
51,0,-518.82
52,0,-518.91
53,0,-518.68
54,0,-518.77
55,0,-518.7
56,0,-518.83
57,0,44.07
58,0,46.18
59,0,45.57
60,0,45.8
61,0,45.41
62,0,45.37
63,0,44.82
64,0,44.77
65,0,44.53
66,0,44.08
67,0,43.69
68,0,43.67
69,0,43.84
70,0,43.0
71,0,42.62
72,0,42.51
73,0,42.09
74,0,42.2
75,0,41.74
76,0,41.54
77,0,41.44
78,0,41.18
79,0,41.07
80,0,40.62
81,0,40.68
82,0,40.43
83,0,40.41
84,0,39.99
85,0,40.01
86,0,39.51
87,0,39.78
88,0,39.04
89,0,39.4
90,0,38.61
91,0,-134.77
92,0,-518.43
93,0,-518.91
94,0,-518.5
95,0,-518.48
96,0,-518.85
97,0,-518.85
98,0,-518.77
99,0,-518.73
