frame,class,snr_a_db
0,4,-21.44
1,4,-8.02
2,4,-7.17
3,4,-6.8
4,4,-6.81
5,4,-6.37
6,4,-6.66
7,4,-6.44
8,4,-6.3
9,4,-6.79
10,4,-6.3
11,4,-6.37
12,4,-6.31
13,4,-5.86
14,4,-5.14
15,4,-5.02
16,4,-4.25
17,4,-5.24
18,4,-4.71
19,4,-4.52
20,4,-4.54
21,4,-4.38
22,4,-3.47
23,4,-4.22
24,4,-4.3
25,4,-3.29
26,4,-3.38
27,4,-3.51
28,4,-3.04
29,4,-2.53
30,4,-2.83
31,4,-2.65
32,4,-2.56
33,4,-2.14
34,4,-2.13
35,4,-1.81
36,4,-1.27
37,4,0.27
38,4,-0.6
39,4,-1.37
40,4,-0.38
41,4,0.1
42,4,0.07
43,4,-0.01
44,4,0.58
45,4,1.37
46,4,0.1
47,4,0.85
48,4,1.67
49,4,1.65
50,4,1.18
51,4,1.77
52,4,1.77
53,4,1.33
54,4,2.11
55,4,1.75
56,4,2.47
57,4,2.26
58,4,2.54
59,4,2.76
60,4,2.91
61,4,2.36
62,4,2.89
63,4,2.88
64,4,2.84
65,4,3.41
66,4,3.1
67,4,3.28
68,4,3.06
69,4,2.57
70,4,2.86
71,4,3.62
72,4,3.51
73,4,4.1
74,4,3.93
75,4,3.88
76,4,4.02
77,4,4.15
78,4,4.41
79,4,5.13
80,4,3.77
81,4,4.67
82,4,4.49
83,4,4.26
84,4,4.11
85,4,4.34
86,4,4.67
87,4,4.24
88,4,4.68
89,4,5.09
90,4,4.04
91,4,5.23
92,4,4.35
93,4,4.17
94,4,4.21
95,4,4.63
96,4,3.65
97,4,3.34
98,4,3.14
99,4,3.51
0,4,-517.46
1,4,-17.26
2,4,-13.73
3,4,-13.1
4,4,-13.37
5,4,-12.91
6,4,-13.84
7,4,-13.0
8,4,-13.38
9,4,-13.46
10,4,-12.89
11,4,-13.27
12,4,-13.16
13,4,-12.75
14,4,-12.7
15,4,-12.79
16,4,-12.17
17,4,-12.42
18,4,-12.43
19,4,-12.91
20,4,-13.15
21,4,-12.64
22,4,-12.18
23,4,-12.42
24,4,-12.08
25,4,-11.67
26,4,-12.51
27,4,-11.78
28,4,-12.03
29,4,-10.77
30,4,-11.45
31,4,-11.7
32,4,-11.29
33,4,-11.63
34,4,-11.35
35,4,-11.28
36,4,-11.01
37,4,-10.3
38,4,-10.96
39,4,-10.31
40,4,-9.91
41,4,-10.23
42,4,-9.7
43,4,-9.28
44,4,-8.48
45,4,-8.27
46,4,-7.63
47,4,-7.52
48,4,-6.67
49,4,-5.71
50,4,-5.89
51,4,-5.65
52,4,-4.7
53,4,-4.11
54,4,-4.0
55,4,-3.08
56,4,-3.32
57,4,-2.56
58,4,-2.0
59,4,-2.3
60,4,-1.18
61,4,-2.49
62,4,-0.63
63,4,-0.33
64,4,0.22
65,4,0.58
66,4,2.24
67,4,2.34
68,4,3.02
69,4,4.14
70,4,5.13
71,4,5.63
72,4,6.56
73,4,7.69
74,4,8.28
75,4,9.64
76,4,11.5
77,4,13.33
78,4,14.61
79,4,15.17
80,4,14.52
81,4,13.74
82,4,11.89
83,4,9.88
84,4,8.82
85,4,7.13
86,4,7.21
87,4,5.63
88,4,4.8
89,4,3.93
90,4,3.53
91,4,2.08
92,4,1.85
93,4,1.15
94,4,0.14
95,4,0.2
96,4,-0.99
97,4,-0.81
98,4,-1.22
99,4,-1.47
0,4,-375.88
1,4,-9.07
2,4,-8.94
3,4,-8.52
4,4,-7.94
5,4,-7.79
6,4,-8.08
7,4,-6.68
8,4,-5.97
9,4,-5.8
10,4,-6.04
11,4,-5.41
12,4,-4.97
13,4,-4.32
14,4,-4.08
15,4,-2.61
16,4,-2.26
17,4,-3.13
18,4,-1.7
19,4,-1.76
20,4,-1.84
21,4,-1.1
22,4,-0.85
23,4,-0.19
24,4,0.36
25,4,0.39
26,4,0.93
27,4,2.0
28,4,2.3
29,4,3.94
30,4,4.24
31,4,4.22
32,4,4.43
33,4,6.02
34,4,6.02
35,4,7.15
36,4,7.26
37,4,9.22
38,4,8.53
39,4,8.55
40,4,9.71
41,4,9.46
42,4,9.13
43,4,9.48
44,4,8.47
45,4,7.68
46,4,7.52
47,4,6.98
48,4,6.09
49,4,5.57
50,4,5.3
51,4,4.13
52,4,3.33
53,4,3.55
54,4,2.8
55,4,1.65
56,4,0.8
57,4,0.47
58,4,-0.16
59,4,-0.3
60,4,0.17
61,4,-1.19
62,4,-1.18
63,4,-0.55
64,4,-1.84
65,4,-1.57
66,4,-2.09
67,4,-2.49
68,4,-3.45
69,4,-3.41
70,4,-3.92
71,4,-4.2
72,4,-5.75
73,4,-5.62
74,4,-5.43
75,4,-7.53
76,4,-7.29
77,4,-8.06
78,4,-7.69
79,4,-8.23
80,4,-8.5
81,4,-9.22
82,4,-8.72
83,4,-9.55
84,4,-9.6
85,4,-9.82
86,4,-9.84
87,4,-10.34
88,4,-9.52
89,4,-9.65
90,4,-10.82
91,4,-10.38
92,4,-10.86
93,4,-11.08
94,4,-10.09
95,4,-10.48
96,4,-10.99
97,4,-11.4
98,4,-10.95
99,4,-10.97
