frame,class,snr_a_db
0,4,-401.99
1,4,-5.45
2,4,-5.14
3,4,-4.88
4,4,-4.86
5,4,-4.35
6,4,-4.7
7,4,-4.6
8,4,-4.88
9,4,-4.04
10,4,-4.35
11,4,-3.67
12,4,-4.24
13,4,-4.34
14,4,-4.75
15,4,-3.83
16,4,-3.85
17,4,-3.96
18,4,-3.74
19,4,-3.6
20,4,-4.25
21,4,-3.59
22,4,-3.3
23,4,-3.2
24,4,-3.42
25,4,-3.31
26,4,-3.12
27,4,-2.93
28,4,-2.2
29,4,-2.74
30,4,-2.11
31,4,-1.8
32,4,-2.01
33,4,-1.81
34,4,-1.53
35,4,-1.61
36,4,-1.62
37,4,-0.71
38,4,-0.68
39,4,-1.02
40,4,0.09
41,4,0.08
42,4,-0.1
43,4,0.26
44,4,0.79
45,4,0.71
46,4,0.9
47,4,1.18
48,4,1.6
49,4,1.49
50,4,1.22
51,4,2.09
52,4,1.92
53,4,2.4
54,4,3.48
55,4,3.09
56,4,3.02
57,4,3.64
58,4,3.84
59,4,3.32
60,4,3.82
61,4,3.08
62,4,2.97
63,4,3.26
64,4,3.53
65,4,3.93
66,4,3.92
67,4,3.79
68,4,4.19
69,4,3.71
70,4,4.25
71,4,4.19
72,4,4.4
73,4,4.39
74,4,3.43
75,4,3.77
76,4,4.24
77,4,4.65
78,4,3.81
79,4,4.11
80,4,3.75
81,4,3.52
82,4,3.29
83,4,3.49
84,4,3.18
85,4,2.51
86,4,3.25
87,4,3.23
88,4,2.96
89,4,2.35
90,4,2.18
91,4,1.59
92,4,1.13
93,4,2.15
94,4,1.29
95,4,1.29
96,4,0.23
97,4,0.55
98,4,0.16
99,4,0.28
0,0,-514.92
1,0,-514.85
2,0,-514.51
3,0,-514.7
4,0,-514.85
5,0,-514.53
6,0,-514.85
7,0,27.06
8,0,30.87
9,0,31.23
10,0,31.36
11,0,31.74
12,0,31.88
13,0,31.92
14,0,32.24
15,0,32.55
16,0,32.67
17,0,32.62
18,0,32.86
19,0,32.98
20,0,33.03
21,0,33.43
22,0,33.4
23,0,33.62
24,0,33.93
25,0,33.89
26,0,34.2
27,0,34.04
28,0,34.4
29,0,34.28
30,0,34.36
31,0,34.25
32,0,34.66
33,0,34.76
34,0,34.82
35,0,34.79
36,0,34.94
37,0,35.36
38,0,35.92
39,0,35.83
40,0,36.38
41,0,36.46
42,0,36.26
43,0,36.6
44,0,36.86
45,0,37.13
46,0,37.81
47,0,38.15
48,0,38.68
49,0,36.32
50,0,-515.04
51,0,-514.64
52,0,-514.76
53,0,-514.69
54,0,-514.49
55,0,-514.37
56,0,-514.78
57,0,-514.74
58,0,-514.54
59,0,-514.5
60,0,-514.49
61,0,-514.56
62,0,-514.89
63,0,-514.92
64,0,-514.94
65,0,-514.76
66,0,-514.65
67,0,-514.7
68,0,-514.82
69,0,-514.76
70,0,-514.64
71,0,-514.59
72,0,-514.72
73,0,-514.62
74,0,-514.89
75,0,-514.68
76,0,-514.61
77,0,-514.63
78,0,-514.71
79,0,-514.74
80,0,-514.55
81,0,-514.37
82,0,-514.63
83,0,-514.48
84,0,-514.51
85,0,-514.6
86,0,-514.59
87,0,-514.59
88,0,-514.62
89,0,-514.88
90,0,-514.76
91,0,-514.53
92,0,-514.7
93,0,-514.59
94,0,-514.43
95,0,-514.72
96,0,-515.03
97,0,-514.39
98,0,-514.7
99,0,-514.85
0,0,-514.92
1,0,-514.85
2,0,-514.51
3,0,-514.7
4,0,-514.85
5,0,-514.53
6,0,-514.85
7,0,-514.59
8,0,-514.7
9,0,-514.61
10,0,-514.63
11,0,-514.5
12,0,20.18
13,0,28.75
14,0,28.94
15,0,29.01
16,0,29.18
17,0,29.13
18,0,29.4
19,0,29.56
20,0,29.65
21,0,30.27
22,0,30.49
23,0,30.83
24,0,31.31
25,0,31.4
26,0,31.93
27,0,32.01
28,0,33.13
29,0,33.61
30,0,34.32
31,0,34.95
32,0,36.29
33,0,37.6
34,0,38.57
35,0,36.84
36,0,38.15
37,0,40.14
38,0,42.39
39,0,43.7
40,0,45.0
41,0,43.72
42,0,40.39
43,0,40.46
44,0,40.68
45,0,41.05
46,0,30.41
47,0,-514.62
48,0,-514.47
49,0,-514.82
50,0,-515.04
51,0,-514.64
52,0,-514.76
53,0,-514.69
54,0,-514.49
55,0,-514.37
56,0,-514.78
57,0,-514.74
58,0,-514.54
59,0,-514.5
60,0,-514.49
61,0,-514.56
62,0,-514.89
63,0,-514.92
64,0,-514.94
65,0,-514.76
66,0,-514.65
67,0,-514.7
68,0,-514.82
69,0,-514.76
70,0,-514.64
71,0,-514.59
72,0,-514.72
73,0,-514.62
74,0,-514.89
75,0,-514.68
76,0,-514.61
77,0,-514.63
78,0,-514.71
79,0,-514.74
80,0,-514.55
81,0,-514.37
82,0,-514.63
83,0,-514.48
84,0,-514.51
85,0,-514.6
86,0,-514.59
87,0,-514.59
88,0,-514.62
89,0,-514.88
90,0,-514.76
91,0,-514.53
92,0,-514.7
93,0,-514.59
94,0,-514.43
95,0,-514.72
96,0,-515.03
97,0,-514.39
98,0,-514.7
99,0,-514.85
