1,4,0,-179,-2
2,4,0,-179,-2
3,4,0,-179,-2
4,4,0,-179,-2
5,4,0,-179,-2
6,4,0,-179,-2
7,4,0,-179,-2
8,4,0,-179,-2
9,0,0,-158,-1
9,4,0,-179,-2
10,0,0,-157,-1
10,4,0,-179,-2
11,0,0,-156,-1
11,4,0,-179,-2
12,0,0,-155,-1
12,4,0,-179,-2
13,0,0,-155,-1
13,4,0,-179,-2
14,0,0,-154,-1
14,4,0,-179,-2
15,0,0,-153,-1
15,4,0,-179,-2
16,0,0,-152,-2
16,4,0,-179,-2
17,0,0,-151,-2
17,4,0,-179,-2
18,0,0,-150,-2
18,4,0,-179,-2
19,0,0,-149,-2
19,4,0,-179,-2
20,0,0,-148,-2
20,4,0,-179,-2
21,0,0,-147,-2
21,4,0,-179,-3
22,0,0,-145,-2
22,4,0,-179,-3
23,0,0,-144,-2
23,4,0,-179,-3
24,0,0,-142,-2
24,4,0,-178,-3
25,0,0,-141,-2
25,4,0,-178,-3
26,0,0,-139,-2
26,4,0,-178,-3
27,0,0,-137,-2
27,4,0,-178,-3
28,0,0,-135,-2
28,4,0,-178,-3
29,0,0,-132,-2
29,4,0,-178,-3
30,0,0,-130,-2
30,4,0,-178,-3
31,0,0,-127,-3
31,4,0,-178,-3
32,0,0,-125,-3
32,4,0,-178,-3
33,0,0,-122,-3
33,4,0,-178,-3
34,4,0,-178,-3
35,4,0,-178,-4
36,4,0,-178,-4
37,4,0,-178,-4
38,4,0,-178,-4
39,4,0,-178,-4
40,4,0,-178,-4
41,4,0,-178,-4
42,4,0,-177,-4
43,4,0,-177,-5
44,4,0,-177,-5
45,4,0,-177,-5
46,4,0,-177,-5
47,4,0,-177,-5
48,4,0,-177,-6
49,4,0,-177,-6
50,4,0,-176,-6
51,4,0,-176,-7
52,4,0,-176,-7
53,4,0,-176,-7
54,4,0,-176,-8
55,4,0,-175,-8
56,4,0,-175,-9
57,4,0,-174,-10
58,4,0,-174,-11
59,4,0,-173,-11
60,4,0,-173,-13
61,4,0,-172,-14
62,4,0,-171,-16
63,4,0,-169,-18
64,4,0,-168,-21
65,4,0,-165,-25
66,4,0,-161,-30
67,4,0,-154,-38
68,4,0,-141,-48
69,4,0,-112,-59
70,4,0,-68,-59
71,4,0,-39,-48
72,4,0,-26,-38
73,4,0,-19,-31
74,4,0,-15,-25
75,4,0,-13,-21
76,4,0,-11,-18
77,4,0,-9,-16
78,4,0,-8,-14
79,4,0,-7,-13
80,4,0,-7,-12
81,4,0,-6,-11
82,4,0,-6,-10
83,4,0,-5,-9
84,4,0,-5,-9
85,4,0,-5,-8
86,4,0,-4,-8
87,4,0,-4,-7
88,4,0,-4,-7
89,4,0,-4,-6
90,4,0,-3,-6
91,4,0,-3,-6
92,4,0,-3,-6
93,4,0,-3,-5
94,4,0,-3,-5
95,4,0,-3,-5
96,4,0,-3,-5
97,4,0,-3,-5
98,4,0,-2,-4
99,4,0,-2,-4
